race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,7,HAMELINCharles,6610,CAN,1:29.581,Q
0,2,1,,84,LIJiajun,7095,CHN,1:29.820,Q
0,3,3,,49,ThomasBAUER,7092,GER,1:30.120,
0,DQ,2,,37,TakafumiNISHITANI,6323,JPN,DQ,
1,1,4,,11,JonathanGUILMETTE,6702,CAN,1:30.849,Q
1,2,1,,118,AlexIZYKOWSKI,6627,USA,1:31.468,Q
1,3,3,,36,SatoruTERAO,6320,JPN,1:31.531,
1,4,2,,86,LIHaonan,6658,CHN,1:31.907,
2,1,4,,117,ShaniDAVIS,6498,USA,1:30.361,Q
2,2,2,,46,ArianNACHBAR,6637,GER,1:30.512,Q
2,3,3,,88,SUIBaoKu,6416,CHN,1:30.569,
2,4,1,,110,MaximeCHATAIGNIER,6106,FRA,1:30.621,
3,2,1,,115,ApoloAntonOHNO,6497,USA,1:29.324,Q
3,3,4,,47,SebastianPRAUS,6364,GER,1:29.567,
3,4,3,,38,JunjiITO,6579,JPN,1:29.813,
