season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,1,1,1,,13,KasandraBRADETTE,8058,CAN,44.443,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,1,2,2,,103,ZANGYize,8725,CHN,44.527,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,1,3,3,,19,VIVIANIElena,7583,ITA,44.689,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,1,4,4,,50,LEEEunByul,7421,KOR,44.740,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,2,1,1,,76,MALISZEWSKANatalia,8437,POL,43.893,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,2,2,2,,17,ZAKHAROVAEvgeniya,7715,RUS,44.706,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,2,3,3,,104,SelmaPOUTSMA,9004,FRA,44.760,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,2,4,4,,6,KIMAlang,8484,KOR,44.949,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,3,2,3,,30,vanKERKHOFYara,7422,NED,43.978,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,3,3,2,,110,CHOIJiHyun,7711,KOR,44.032,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,4,1,2,,5,FANKexin,7694,CHN,43.409,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,4,2,3,,20,vanRUIJVENLara,7710,NED,43.634,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,4,3,1,,100,JamieMACDONALD,8997,CAN,44.071,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),500m(1),w,Quarterfinals,4,4,4,,8,PROSVIRNOVASofia,8509,RUS,52.316,
