season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,1,1,1,,5,ShaoangLIU,8564,HUN,1:27.987,Q,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,1,2,3,,90,WATANABEKeita,7605,JPN,1:28.237,Q,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,1,3,5,,43,DOTTITommaso,7604,ITA,1:29.224,q,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,1,4,2,,39,EdinBRANKOVIC,7256,BIH,1:30.001,,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,1,5,4,,42,IvanMOJSILOVIC,8640,SRB,1:36.379,,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,2,1,1,,12,NIKISHADenis,8396,KAZ,1:27.445,Q,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,2,2,3,,27,ViktorKNOCH,6177,HUN,1:27.613,Q,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,2,3,4,,143,JacobJANSSON,8589,SWE,1:29.915,,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,2,4,2,,48,ANDERMANNDominic,8078,AUT,1:29.977,,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,3,1,2,,15,BYKANOVVladislav,6178,ISR,1:28.238,Q,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,3,2,4,,85,NAVARROTristan,8559,FRA,1:28.362,Q,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,3,3,1,,80,JoshuaCHEETHAM,7925,GBR,1:28.734,q,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,3,4,5,,47,SUJun-Peng,8643,TPE,1:31.369,,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,3,5,3,,138,CHUSidneyK,9056,HKG,1:31.446,,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Preliminaries,4,1,5,,53,CharleCOURNOYER,8063,CAN,1:27.093,Q,
