race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,205,John-HenryKRUEGER,7763,USA,1:27.932,Q,
0,2,1,,136,FelixSPIEGL,7923,GER,1:28.015,Q,
0,3,3,,176,WojciechKAMIENSKI,8504,POL,1:30.903,,
0,4,5,,192,CHIUYung-Ming,8517,TPE,1:34.831,,
0,5,4,,165,AriffRasydanMOHAMADFADZLI,8632,MAS,1:47.692,,
1,1,4,,157,LEEHyoBeen,7941,KOR,1:28.331,Q,
1,2,5,,168,MylanELZINK,8499,NED,1:29.176,Q,
1,3,3,,108,JensALMEY,8595,BEL,1:30.060,,
1,4,1,,118,DanielZASTRUGOV,7915,BUL,1:31.374,,
1,5,2,,107,WOLFGANGMatthias,8474,AUT,1:41.460,,
2,1,2,,121,SamuelGIRARD,8600,CAN,1:28.472,Q,
2,2,1,,175,RafalGRYCNER,8503,POL,1:30.226,Q,
2,3,5,,172,ZacharyBIGGS,8635,NZL,1:31.901,,
2,4,4,,105,ANDERMANNDominic,8078,AUT,1:32.269,,
2,5,3,,137,TSANGKeiWingKelvin,7735,HKG,1:38.180,,
3,1,1,,124,RENZiwei,8601,CHN,1:28.922,Q,
3,2,2,,130,YoannMARTINEZ,8075,FRA,1:29.342,Q,
3,3,3,,202,MykytaSOKOLOV,8438,UKR,1:29.419,q,
3,4,5,,173,JasonCLAGUE,8636,NZL,1:34.158,,
3,5,4,,106,PhilemonRAINER,8594,AUT,1:44.424,,
4,1,5,,156,KIMSiUn,8626,KOR,1:28.749,Q,
4,2,2,,151,RyuWATANABE,8481,JPN,1:29.911,Q,
4,3,3,,198,DavutTAHTACI,8647,TUR,1:31.648,,
4,4,1,,127,KOLENCMartin,8604,CRO,1:32.958,,
4,5,4,,142,SuyogSanjayTAPKIR,8568,IND,1:50.734,,
5,1,1,,182,DmitriyDOKOLIN,8417,RUS,1:31.750,Q,
5,2,3,,117,KlaudioNASRI,8540,BUL,1:32.688,Q,
5,3,2,,203,MaksimZHERNOVY,7948,UKR,1:33.380,,
5,4,4,,146,MassimoGURINI,8617,ITA,1:47.233,,
6,1,3,,139,ShaolinSandorLIU,7928,HUN,1:30.058,Q,
6,2,1,,145,DamianoGIULIANI,8614,ITA,1:30.127,Q,
6,3,4,,189,JacobJANSSON,8589,SWE,1:30.572,,
6,4,2,,181,AdamTIMAR,8637,ROU,1:31.114,,
6,5,5,,114,KirylSHLIANAV,8537,BLR,1:35.888,,
7,1,2,,185,EduardSTRELKOV,8408,RUS,1:31.086,Q,
7,2,4,,179,IstvanGALORAVECZ,7753,ROU,1:31.374,Q,
7,3,1,,155,ZHAXYBAYEVMersaid,8623,KAZ,1:31.419,,
7,4,3,,174,BejaminWHITESIDE,8405,NZL,1:37.464,,
8,2,1,,154,KuandykSULEYMENOV,8624,KAZ,1:33.817,Q,
