race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,125,HANJialiang,6168,CHN,42.072,Q
0,2,1,,137,ThibautFAUCONNET,6785,FRA,42.367,Q
0,3,4,,233,EvgeniiKOZULIN,7272,RUS,42.376,
0,DQ,2,,219,TravisJAYNER,6300,USA,DQ,
1,1,2,,124,Francois-LouisTREMBLAY,6704,CAN,41.728,Q
1,2,1,,181,KIMYong-Sung,7264,KOR,42.194,Q
1,3,3,,158,TomIVESON,6898,GBR,42.217,
1,4,4,,174,RobertoSERRA,6463,ITA,42.572,
2,1,1,,221,AnthonyLOBELLO,6958,USA,41.974,Q
2,2,3,,160,PaulSTANLEY,7054,GBR,42.045,Q
2,3,2,,140,PaulHERRMANN,6803,GER,42.085,q
2,4,4,,195,FreekvanderWART,7269,NED,42.402,
3,1,1,,121,HAMELINCharles,6610,CAN,41.535,Q
3,2,3,,180,SatoruTERAO,6320,JPN,42.071,Q
3,3,4,,198,BlakeSKJELLERUP,6549,NZL,42.501,
3,4,2,,143,TysonHEUNG,6240,GER,1:12.198,ADV
3,5,5,,196,IngmarvanRIEL,6186,NED,1:35.902,
4,1,1,,182,KWAKYoon-Gy,6120,KOR,42.114,Q
4,2,3,,126,LIYe,6655,CHN,42.116,Q
4,3,2,,156,JonELEY,6592,GBR,42.147,q
4,4,4,,236,SergeyPRANKEVICH,7048,RUS,42.651,
5,2,2,,122,FrancoisHAMELIN,6167,CAN,41.315,Q
5,3,3,,139,StephanePERIER,7478,FRA,43.188,
5,4,4,,213,ViktorKOROLOV,7177,UKR,43.972,
5,5,5,,202,BartoszKONOPKO,7169,POL,48.657,
