season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Semifinals,1,1,3,,211,CANADA,7309,CAN,6:47.326,QA
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Semifinals,1,2,2,,212,CHINA,7303,CHN,6:47.478,QA
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Semifinals,1,3,1,,214,JAPAN,7310,JPN,6:48.243,QB
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Semifinals,1,4,4,,218,RUSSIA,7307,RUS,6:49.200,QB
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Semifinals,2,2,2,,213,GREATBRITAIN,7320,GBR,6:38.222,QA
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Semifinals,2,3,3,,216,NETHERLANDS,7321,NED,6:38.230,QB
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Semifinals,2,4,4,,220,UNITEDSTATES,7306,USA,6:41.286,QB
