race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,4,,11,PetraJASZAPATI,8611,HUN,44.986,,
0,2,3,,70,BACSKAISaraLuca,8609,HUN,45.409,,
0,DNS,2,,45,BURICKatarina,8550,CRO,DNS,,
0,PEN,1,,76,MariyaIZAFATAVA,8651,BLR,PEN,,
1,1,2,,36,SEJPALOVA-HRUZOVAMichaela,8553,CZE,46.660,,
1,2,1,,77,MichaelaKUNCIROVA,8552,CZE,46.896,,
1,3,3,,108,RanyaEZZI,6840,SWE,46.986,,
1,4,4,,46,CheyenneGOH,9291,SGP,47.115,,
2,1,3,,44,CharlotteGILMARTIN,7136,GBR,45.818,,
2,2,2,,33,MANOILOVAKatrin,8539,BUL,46.141,,
2,3,4,,43,UZAKOVAMariia-Mahdalyna,8759,UKR,46.281,,
2,4,1,,134,LanaGEHRING,7254,USA,1:08.049,,
3,1,1,,25,DESMETHanne,8699,BEL,44.539,,
3,2,3,,31,MagdalenaWARAKOMSKA,8502,POL,44.690,,
3,3,2,,63,EFREMENKOVAEkaterina,8750,RUS,44.854,,
3,4,4,,41,LINYu-Tzu,8087,TPE,47.967,,
