race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,6,,369,KatherineREUTTER-ADAMEK,7255,USA,2:26.164,QA
0,2,2,,308,Marie-EveDROLET,6059,CAN,2:26.261,QA
0,3,1,,362,TatianaBORODULINA,7483,RUS,2:26.314,QB
0,4,3,,349,CHOIJung-Won,7242,KOR,2:26.543,QB
0,5,4,,335,CeciliaMAFFEI,6559,ITA,2:31.269,
0,6,5,,317,XIAOHan,7962,CHN,2:51.111,
1,1,3,,351,LEEEunByul,7421,KOR,2:26.656,QA
1,2,1,,310,ValerieMALTAIS,6216,CAN,2:26.743,QA
1,3,2,,334,AriannaFONTANA,6227,ITA,2:26.885,QB
1,4,6,,371,JessicaKOOREMAN,7649,USA,2:26.978,QB
1,5,5,,355,SannevanKERKHOF,6835,NED,2:52.466,
1,PEN,4,,345,MarieYOSHIDA,7417,JPN,PEN,
2,1,3,,350,KIMDamMin,7842,KOR,2:28.264,QA
2,2,1,,370,EmilySCOTT,7823,USA,2:28.336,QA
2,3,2,,303,VeronikaWINDISCH,6427,AUT,2:28.445,QB
2,4,4,,341,HitomiSAITO,7576,JPN,2:28.506,QB
2,5,6,,363,NinaEVTEEVA,6511,RUS,2:28.576,
2,6,5,,309,JessicaHEWITT,7548,CAN,2:28.608,
