season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1000m,w,Semifinals,1,2,2,,7,JessicaHEWITT,7548,CAN,1:32.384,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1000m,w,Semifinals,1,3,3,,37,KIMMin-Jung,6831,KOR,1:33.397,ADV
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1000m,w,Semifinals,1,PEN,4,,13,LIJianrou,7910,CHN,PEN,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1000m,w,Semifinals,2,1,1,,42,JorienterMORS,6146,NED,1:31.471,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1000m,w,Semifinals,2,2,3,,38,LEESoYoun,8436,KOR,1:31.670,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1000m,w,Semifinals,2,3,4,,8,ValerieMALTAIS,6216,CAN,1:31.988,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1000m,w,Semifinals,2,4,2,,28,YuiSAKAI,6229,JPN,1:32.326,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1000m,w,Semifinals,2,5,5,,14,LIUQiuhong,6286,CHN,1:47.578,
