race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,6,,160,LEEHo-Suk,6856,KOR,2:18.062,QA
0,2,1,,166,SergeyPRANKEVICH,7048,RUS,2:18.771,QA
0,3,3,,120,SONGWeilong,7156,CHN,2:18.885,QB
0,4,4,,148,NielsKERSTHOLT,7067,NED,2:19.766,QB
0,5,5,,134,YuzoTAKAMIDO,7158,JPN,2:20.516,
0,6,2,,105,EdinBRANKOVIC,7256,BIH,2:20.877,
1,1,2,,181,JeffSIMON,7280,USA,2:16.177,QA
1,2,6,,119,LIUXianwei,6307,CHN,2:16.212,QA
1,3,1,,161,KIMCheolMin,7836,KOR,2:16.251,QB
1,4,5,,136,DaisukeUEMURA,6118,JPN,2:16.569,QB
1,5,7,,147,KNEGTSjinkie,7352,NED,2:17.209,
1,6,3,,113,OlivierJEAN,6756,CAN,2:22.591,
1,DNS,4,,126,LEPAPESebastien,7554,FRA,DNS,
2,1,1,,121,YANGJin,7650,CHN,2:20.223,QA
2,2,4,,135,YumaSAKURAI,6182,JPN,2:20.282,QA
2,3,2,,101,LachlanHAY,6845,AUS,2:35.828,QB
2,PEN,3,,162,NOHJinkyu,7749,KOR,PEN,
2,PEN,5,,170,SemenELISTRATOV,7293,RUS,PEN,
2,PEN,6,,124,MaximeCHATAIGNIER,6106,FRA,PEN,
2,PEN,7,,114,RemiBEAULIEU,6299,CAN,PEN,
