race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,51,vanKERKHOFYara,7422,NED,45.754,,
0,2,1,,28,BernadettHEIDUM,6798,HUN,46.784,,
0,3,3,,26,WANGXinyue,7340,HKG,47.945,,
0,4,4,,2,NatalliaTSAULIKA,7907,BLR,48.463,,
1,1,1,,40,YuiSAKAI,6229,JPN,45.685,,
1,2,3,,61,SafiyaVLASOVA,7175,UKR,47.776,,
1,3,2,,4,RayaZAHARIEVA,7410,BUL,47.806,,
2,1,2,,60,OlenaKORINCHUK,7252,UKR,46.616,,
2,2,1,,17,SEJPALOVA-HRUZOVAMichaela,8553,CZE,46.715,,
2,3,3,,41,AnastassiyaKRESTOVA,7981,KAZ,46.832,,
3,1,3,,48,EvitaKRIEVANE,6833,LAT,47.985,,
3,2,4,,42,TIKHONOVAOlga,8621,KAZ,50.598,,
3,3,2,,59,AlicaPORUBSKA,8514,SVK,59.067,,
3,PEN,1,,18,HUOTMARCHANDTifany,7976,FRA,PEN,,
