race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,118,AlexIZYKOWSKI,6627,USA,43.370,Q
0,2,2,,96,SergeyPRANKEVICH,7048,RUS,43.450,Q
0,3,5,,21,CeesJUFFERMANS,6072,NED,43.724,q
0,4,3,,49,ThomasBAUER,7092,GER,48.273,ADV
0,DQ,4,,60,PaulSTANLEY,7054,GBR,DQ,
1,1,2,,46,ArianNACHBAR,6637,GER,43.021,Q
1,2,1,,25,SaschaLAUBER,6634,SUI,43.245,Q
1,3,3,,101,VolodymyrCHERNEGA,6041,UKR,43.321,q
1,4,4,,67,DriesCELIS,6113,BEL,44.302,
2,1,4,,58,JonELEY,6592,GBR,43.377,Q
2,2,1,,99,YevgenYAKOVLEV,6751,UKR,43.627,Q
2,3,2,,47,SebastianPRAUS,6364,GER,43.655,q
2,4,3,,109,GuillaumeMATHIEU,6871,FRA,43.726,
3,1,2,,84,LIJiajun,7095,CHN,43.303,Q
3,2,3,,36,SatoruTERAO,6320,JPN,43.464,Q
3,3,1,,73,KirilPANDOV,6779,BUL,1:08.955,ADV
3,DQ,4,,110,MaximeCHATAIGNIER,6106,FRA,DQ,
4,1,3,,7,HAMELINCharles,6610,CAN,42.927,Q
4,2,1,,97,AlexanderGERTSIKOV,6570,RUS,43.912,Q
4,3,2,,30,BlakeSKJELLERUP,6549,NZL,44.472,q
4,4,4,,24,DavidGROSSENBACHER,6962,SUI,44.849,
5,2,2,,22,DaveVERSTEEG,6540,NED,44.210,Q
5,3,4,,29,MatthewFULLER,6448,NZL,45.101,q
5,4,1,,54,ElliottSHRIANE,6846,AUS,45.136,
6,1,3,,37,TakafumiNISHITANI,6323,JPN,43.329,Q
6,2,1,,76,NikolaySTANCHEV,7045,BUL,44.097,Q
6,3,4,,95,YaroslavKARPOUKHIN,6445,RUS,44.400,ADV
6,DQ,2,,50,AlexMcEWAN,6428,AUS,DQ,
7,1,2,,64,WimdeDEYNE,6699,BEL,43.914,Q
7,2,4,,51,MarkMcNEE,6432,AUS,43.995,Q
7,3,3,,117,ShaniDAVIS,6498,USA,44.099,q
7,4,1,,19,NielsKERSTHOLT,7067,NED,44.394,
8,1,3,,86,LIHaonan,6658,CHN,43.576,Q
8,2,1,,65,PieterGYSEL,6425,BEL,43.669,Q
8,3,4,,107,ThibautFAUCONNET,6785,FRA,43.813,q
8,4,2,,100,VolodymyrGRYGORIEV,6741,UKR,43.933,
9,1,3,,115,ApoloAntonOHNO,6497,USA,43.302,Q
9,2,2,,39,TakehiroKODERA,6324,JPN,43.421,Q
9,3,4,,88,SUIBaoKu,6416,CHN,43.506,q
9,4,1,,55,FelipedeSOUZA,6114,BRA,56.914,
10,1,3,,9,Francois-LouisTREMBLAY,6704,CAN,43.477,Q
10,2,4,,75,AssenPANDOV,6778,BUL,43.876,Q
10,3,1,,28,MarkJACKSON,6941,NZL,43.956,q
10,DQ,2,,59,TomIVESON,6898,GBR,DQ,
