season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,1,1,0,,6111,CHAEJi-Hoon,6902,KOR,1:31.62,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,1,2,0,,422,IMAIYusuke,6518,JPN,1:31.85,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,1,3,0,,311,StevenBRADBURY,6430,AUS,1:35.19,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,1,4,0,,144,GAGNONSylvain,6437,CAN,1:37.28,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,2,1,0,,133,MarcGAGNON,6701,CAN,1:33.16,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,2,2,0,,377,MaurizioCARNINO,6333,ITA,1:33.41,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,2,3,0,,199,ZHANGHongbo,6974,CHN,1:33.52,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,2,4,0,,555,ELGETUNBjornar,6996,NOR,1:33.85,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,3,1,0,,800,FLAIMEric,6254,USA,1:32.63,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,3,2,0,,311,NickyGOOCH,6640,GBR,1:32.70,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,3,3,0,,1001,NIZIELSKIRichard,6987,AUS,1:35.46,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,3,4,0,,644,SONGJae-Kun,6088,KOR,,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,4,1,0,,155,FredericBLACKBURN,6753,CAN,1:34.05,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,4,2,0,,622,LEEJun-Ho,6104,KOR,1:34.19,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,4,3,0,,288,ArianNACHBAR,6637,GER,1:34.66,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,QuarterFinals,4,4,0,,101,BRYSJason,6080,BEL,1:34.66,,
