race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,3,CHRISTIEElise,7135,GBR,1:30.744,QA
0,2,3,,5,SCHULTINGSuzanne,8493,NED,1:31.085,QA
0,3,5,,118,KIMGeonHee,9188,KOR,1:31.329,QB
0,4,6,,54,WALTERBianca,7232,GER,1:31.468,QB
0,5,1,,120,KIMJiYoo,8764,KOR,1:32.054,
0,6,4,,49,KimBOUTIN,8542,CAN,1:32.247,
1,1,1,,13,SHIMSukHee,8092,KOR,1:31.569,QA
1,2,2,,6,GUOYihan,8364,CHN,1:31.637,QA
1,3,4,,14,ValerieMALTAIS,6216,CAN,1:31.665,QB
1,4,3,,24,DeannaLOCKETT,7956,AUS,1:31.816,QB
1,5,5,,125,Marie-EveDROLET,6059,CAN,1:31.913,
