race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,18,FANKexin,7694,CHN,1:33.749,Q
0,2,2,,40,YuiSAKAI,6229,JPN,1:33.882,Q
0,3,3,,15,CarolineTRUCHON,7908,CAN,1:34.144,
0,4,1,,33,AndreaKESZLER,7147,HUN,1:34.935,
1,1,3,,67,LanaGEHRING,7254,USA,1:33.261,Q
1,2,2,,49,HWANGHyunSun,7713,KOR,1:33.297,Q
1,3,1,,41,AyukoITO,6791,JPN,1:33.730,
1,4,4,,34,SzandraLAJTOS,6339,HUN,1:33.842,
2,1,1,,10,MarianneST-GELAIS,7216,CAN,1:30.947,Q
2,2,2,,17,LIUQiuhong,6286,CHN,1:31.010,Q
2,3,3,,35,AriannaFONTANA,6227,ITA,1:31.121,
2,4,4,,70,MorganIZYKOWSKI,7720,USA,1:34.226,
3,1,2,,48,YANGShin-Young,7163,KOR,1:31.893,Q
3,2,1,,20,LIJianrou,7910,CHN,1:32.024,Q
3,3,3,,43,SayuriSHIMIZU,7544,JPN,1:32.491,
3,4,4,,13,JessicaGREGG,6141,CAN,1:34.184,
