season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,1,1,3,,43,DOTTITommaso,7604,ITA,1:30.522,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,1,2,2,,45,ANIKEJRafal,8749,POL,1:30.722,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,1,3,1,,40,VincentJEANNE,7890,FRA,1:30.800,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,1,4,4,,151,RyanMcANUFF,9197,IRL,1:32.123,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,2,1,2,,3,ShaolinSandorLIU,7928,HUN,1:26.167,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,2,2,5,,62,KNEGTSjinkie,7352,NED,1:26.300,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,2,3,1,,22,JensALMEY,8595,BEL,1:26.967,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,2,4,4,,80,JoshuaCHEETHAM,7925,GBR,1:28.854,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,2,5,3,,195,VictorMARTINEZ-BLANCH,8703,ESP,1:32.890,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,3,1,2,,27,ViktorKNOCH,6177,HUN,1:28.678,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,3,2,1,,81,TREACYFarrell,8392,GBR,1:28.843,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,3,3,5,,182,BartoszKONOPKO,7169,POL,1:29.015,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,3,4,4,,36,RobertsZVEJNIEKS,8490,LAT,1:33.109,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,3,5,3,,148,WOLFGANGMatthias,8474,AUT,1:33.443,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,4,1,2,,83,SHULGINOVAlexander,8752,RUS,1:32.019,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,4,2,3,,30,FelixSPIEGL,7923,GER,1:32.174,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,4,3,1,,39,EdinBRANKOVIC,7256,BIH,1:34.509,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,4,DNS,4,,119,GEORGIEVDimitar,8541,BUL,DNS,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,5,1,4,,86,BREEUWSMADaan,7218,NED,1:29.811,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,5,2,3,,142,GOEMINNEGert-Jan,8707,BEL,1:29.919,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,m,Heats,5,3,5,,162,FiratYARDIMCI,8520,TUR,1:30.082,,
