race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,4,,,NicolaRODIGARI,6332,ITA,1:33.975,
0,3,1,,,LEESeung-Jae,6621,KOR,1:34.028,
0,4,3,,,MaurizioCARNINO,6333,ITA,1:35.344,
1,1,2,,,LIJiajun,7095,CHN,1:31.400,
1,2,3,,,ANYulong,6656,CHN,1:31.569,
1,3,4,,,MatthewJASPER,7093,GBR,1:31.931,
1,4,1,,,SimonvanVOSSEL,7098,BEL,1:32.471,
2,1,5,,,DenisZASLAVSKY,6335,ISR,1:30.824,
2,2,2,,,SatoruTERAO,6320,JPN,1:30.974,
2,3,1,,,Francois-LouisTREMBLAY,6704,CAN,1:31.138,
2,4,3,,,FENGKai,6058,CHN,1:31.418,
2,5,4,,,BrunoLOSCOS,6643,FRA,1:38.228,
3,1,2,,,MINRyoung,6619,KOR,1:34.678,
3,2,1,,,ApoloAntonOHNO,6497,USA,1:34.714,
3,3,4,,,DavidCHEVALIER,6744,FRA,1:35.793,
3,DQ,3,,,FabioCARTA,6001,ITA,DQ,
