race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,820,SebastianPRAUS,6364,GER,2:21.141,Q
0,2,4,,851,ViacheslavKURGINIAN,6934,RUS,2:21.303,Q
0,3,5,,841,BlakeSKJELLERUP,6549,NZL,2:21.352,Q
0,4,2,,854,MatusUZAK,6510,SVK,2:21.428,
0,5,3,,860,AntonSIMON,6026,UKR,2:24.474,
1,1,2,,852,SemenELISTRATOV,7293,RUS,2:21.839,Q
1,2,1,,842,ZbigniewBRODKA,6096,POL,2:21.986,Q
1,3,3,,824,RobertBECKER,7258,GER,2:22.044,Q
1,4,5,,836,ArturSULTANGALIYEV,6158,KAZ,2:23.805,
1,5,4,,859,SerhiyLIFYRENKO,6826,UKR,2:24.613,
