race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,,AHNHyun-Soo,6618,KOR,2:23.287,
0,2,3,,,BrunoLOSCOS,6643,FRA,2:23.517,
0,3,2,,,SatoruTERAO,6320,JPN,2:23.680,
0,4,1,,,PieterGYSEL,6425,BEL,2:24.161,
0,5,4,,,VolodymyrGRYGORIEV,6741,UKR,2:25.316,
1,1,3,,,FabioCARTA,6001,ITA,2:26.644,
1,2,1,,,ApoloAntonOHNO,6497,USA,2:26.809,
1,3,2,,,NickyGOOCH,6640,GBR,2:27.084,
1,4,4,,,KornelSZANTO,6338,HUN,2:27.467,
1,5,5,,,MarkMcNEE,6432,AUS,2:27.840,
2,1,4,,,RustySMITH,6496,USA,2:25.179,
2,2,2,,,LIJiajun,7095,CHN,2:25.347,
2,3,1,,,MartinJOHANSSON,6509,SWE,2:25.824,
2,4,3,,,LeonFLACK,6641,GBR,2:25.832,
2,5,5,,,KirilPANDOV,6779,BUL,2:27.730,
3,1,2,,,KIMDong-Sung,6944,KOR,2:22.133,
3,2,1,,,AndreHARTWIG,6635,GER,2:22.541,
3,3,4,,,StevenBRADBURY,6430,AUS,2:22.632,
3,4,3,,,MarkJACKSON,6941,NZL,2:22.906,
3,5,5,,,KrystianZDROJKOWSKI,6515,POL,2:23.015,
4,1,1,,,GUOWei,6654,CHN,2:18.846,
4,2,5,,,NicolaRODIGARI,6332,ITA,2:19.067,
4,3,4,,,MiroslavBOIADJIEV,6777,BUL,2:22.082,
4,4,6,,,BalazsKNOCH,6341,HUN,2:40.617,
4,5,2,,,NaoyaTAMURA,6322,JPN,3:06.585,
4,DQ,3,,,JonathanGUILMETTE,6702,CAN,DQ,
5,1,3,,,MarcGAGNON,6701,CAN,2:20.126,
5,2,4,,,CeesJUFFERMANS,6072,NED,2:20.397,
5,3,5,,,GregoryDURAND,6646,FRA,2:20.496,
5,4,2,,,MatusUZAK,6510,SVK,2:22.557,
5,DQ,1,,1,SimonvanVOSSEL,7098,BEL,DQ,
