season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,1,2,1,,416,KAZAKHSTAN,9025,KAZ,7:00.022,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,1,3,3,,408,GERMANY,9020,GER,7:02.349,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,1,4,4,,423,RUSSIA,9029,RUS,7:07.551,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,2,1,4,,419,NETHERLANDS,9027,NED,6:58.597,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,2,2,2,,407,FRANCE,9018,FRA,6:59.064,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,2,3,3,,426,UKRAINE,9031,UKR,7:21.029,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,2,PEN,1,,427,UNITEDSTATES,9032,USA,PEN,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,3,1,4,,418,KOREA,9026,KOR,6:54.300,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,3,2,2,,409,GREATBRITAIN,9019,GBR,6:55.661,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,3,3,3,,413,ITALY,9023,ITA,7:07.449,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,3,4,1,,424,TURKEY,9030,TUR,7:20.063,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,4,1,3,,403,CANADA,9016,CAN,6:58.946,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,4,2,2,,410,HUNGARY,9021,HUN,6:59.086,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,4,3,4,,415,JAPAN,9024,JPN,7:00.569,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Heats,4,4,1,,401,AUSTRALIA,9012,AUS,7:11.426,
