season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,1,1,2,,166,SITNIKOVPavel,9133,RUS,42.323,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,1,2,5,,26,HANDEIOleh,9073,UKR,42.488,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,1,3,1,,9,NIKISHADenis,8396,KAZ,42.705,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,1,4,4,,28,YauheniRYZHOU,7772,BLR,42.790,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,1,5,3,,33,ANDERMANNDominic,8078,AUT,42.913,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,2,1,1,,140,GIORDANOMarco,8616,ITA,42.108,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,2,2,4,,160,KUCZYNSKILukasz,8712,POL,42.347,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,2,3,2,,141,DavideVISCARDI,7440,ITA,42.708,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,2,4,3,,216,JONGKwangBom,9598,PRK,42.786,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),m,Rep.Semifinals,2,5,5,,214,HEOAndrew,9443,USA,43.111,
