race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,2,,125,CHENGuang,8387,CHN,1:30.663,Q,
0,3,3,,121,YoanGAUTHIER,8383,CAN,1:31.396,,
0,PEN,4,,146,CsabaBURJAN,7738,HUN,PEN,,
1,1,2,,124,CHENDequan,7918,CHN,1:29.886,Q,
1,2,1,,165,KIMByungjoon,8487,KOR,1:30.053,Q,
1,3,4,,99,RobertoPUKITIS,7785,LAT,1:30.066,,
1,4,3,,103,PierreBODA,7588,AUS,1:30.620,,
2,1,3,,166,LEEHyoBeen,7941,KOR,1:37.667,Q,
2,2,4,,191,EduardSTRELKOV,8408,RUS,1:37.932,Q,
2,3,1,,159,HirokiYOKOYAMA,7932,JPN,1:38.069,,
2,YC,2,,96,John-HenryKRUEGER,7763,USA,YC,,
3,1,4,,126,HANTianyu,8388,CHN,1:35.526,Q,
3,2,3,,148,ShaolinSandorLIU,7928,HUN,1:36.061,Q,
3,3,2,,188,AleksandrKOVAL,8512,RUS,1:36.200,,
3,4,1,,156,DanIWASA,8394,JPN,1:36.431,,
