race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,48,SHINSae-Bom,7162,KOR,1:32.352,Q,
0,2,4,,66,KimberlyDERRICK,6246,USA,1:32.394,Q,
0,3,3,,28,WANGXinyue,7340,HKG,1:32.438,q,
0,4,1,,59,NinaEVTEEVA,6511,RUS,1:32.527,,
1,1,1,,17,ZHOUYang,6222,CHN,1:32.385,Q,
1,2,2,,18,KaterinaNOVOTNA,6647,CZE,1:32.810,Q,
1,3,3,,39,AyukoITO,6791,JPN,1:32.872,q,
1,4,4,,70,JessicaKOOREMAN,7649,USA,2:04.209,,
2,1,2,,47,KIMMin-Jung,6831,KOR,1:32.851,Q,
2,2,3,,19,StephanieBOUVIER,6709,FRA,1:33.070,Q,
2,3,1,,23,AikaKLEIN,6359,GER,1:33.154,,
2,4,4,,6,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:33.177,,
3,2,2,,34,AriannaFONTANA,6227,ITA,1:32.978,Q,
3,3,3,,24,ChristinPRIEBST,6078,GER,1:33.085,,
3,4,4,,11,ValerieMALTAIS,6216,CAN,1:33.127,,
4,1,1,,69,KatherineREUTTER-ADAMEK,7255,USA,1:30.992,Q,
4,2,3,,2,TatianaBORODULINA,6684,AUS,1:31.239,Q,
4,3,4,,8,JessicaGREGG,6141,CAN,1:32.454,q,
4,4,2,,54,AnnitavanDOORN,6440,NED,2:21.588,,
5,1,2,,12,KalynaROBERGE,6284,CAN,1:32.305,Q,
5,2,3,,14,LIUQiuhong,6286,CHN,1:32.377,Q,
5,3,1,,30,BernadettHEIDUM,6798,HUN,1:32.439,q,
5,4,4,,40,MikaOZAWA,6318,JPN,1:32.478,,
