season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1500m,w,FinalB,1,1,1,,37,KatiaZINI,6076,ITA,2:22.532,
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1500m,w,FinalB,1,2,6,,34,MartaCAPURSO,6328,ITA,2:22.885,
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1500m,w,FinalB,1,3,3,,21,KaterinaNOVOTNA,6647,CZE,2:22.958,
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1500m,w,FinalB,1,4,5,,12,IvanieBLONDIN,6140,CAN,2:23.801,
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1500m,w,FinalB,1,5,2,,3,EvgeniaRADANOVA,6775,BUL,2:31.431,
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1500m,w,FinalB,1,DQ,4,,10,NitaAVRITH,6304,CAN,DQ,
