season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2005-2006,"2005 World Cup 4, Netherlands",5000MRelay,m,SemiFinals,1,1,1,,960,KOREA,7300,KOR,6:59.694,Q
2005-2006,"2005 World Cup 4, Netherlands",5000MRelay,m,SemiFinals,1,2,4,,952,CANADA,7309,CAN,7:00.235,Q
2005-2006,"2005 World Cup 4, Netherlands",5000MRelay,m,SemiFinals,1,3,3,,964,JAPAN,7310,JPN,7:01.366,
2005-2006,"2005 World Cup 4, Netherlands",5000MRelay,m,SemiFinals,1,4,2,,956,GREATBRITAIN,7320,GBR,7:03.768,
2005-2006,"2005 World Cup 4, Netherlands",5000MRelay,m,SemiFinals,2,1,2,,962,UNITEDSTATES,7306,USA,6:58.605,Q
2005-2006,"2005 World Cup 4, Netherlands",5000MRelay,m,SemiFinals,2,2,4,,953,CHINA,7303,CHN,6:58.900,Q
2005-2006,"2005 World Cup 4, Netherlands",5000MRelay,m,SemiFinals,2,3,1,,954,FRANCE,7319,FRA,6:59.953,
2005-2006,"2005 World Cup 4, Netherlands",5000MRelay,m,SemiFinals,2,4,3,,955,GERMANY,7302,GER,7:05.928,
