race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,6,,51,AnnaSEIDEL,8562,GER,2:40.672,,
0,2,5,,107,SOMOGYIBarbara,9392,HUN,2:40.776,,
0,3,2,,32,MANOILOVAKatrin,8539,BUL,2:41.115,,
0,4,1,,39,BURICKatarina,8550,CRO,2:41.254,,
0,5,4,,79,ASCICValentina,8603,CRO,2:42.505,,
0,6,3,,67,DOLGOPOLOVAMariya,8096,UKR,2:43.902,,
1,1,5,,35,MariyaIZAFATAVA,8651,BLR,2:43.699,,
1,2,2,,36,UZAKOVAMariia-Mahdalyna,8759,UKR,2:43.751,,
1,3,6,,137,TALAYEVAVolha,6792,BLR,2:43.836,,
1,4,1,,81,PENCHEVAZornica,8461,BUL,2:43.984,,
1,5,3,,103,MiladaDOSLA,8729,CZE,2:44.091,,
1,6,4,,84,DANNEELAlexandra,9320,BEL,2:44.161,,
