season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,1,1,2,,33,ZacharyBIGGS,8635,NZL,45.273,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,1,2,5,,204,MukerremDENIZ,9211,TUR,45.371,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,1,3,3,,119,GEORGIEVDimitar,8541,BUL,45.629,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,1,4,4,,41,deVinWONG,8401,MAS,46.038,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,1,5,1,,42,IvanMOJSILOVIC,8640,SRB,46.923,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,2,1,1,,81,TREACYFarrell,8392,GBR,43.714,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,2,2,2,,80,JoshuaCHEETHAM,7925,GBR,44.902,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,2,3,3,,136,MatejFILIP,8641,SVK,44.944,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,2,4,4,,38,LucasNG,8067,SGP,45.003,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,2,PEN,5,,198,SalvijusRAMANAUSKAS,9119,LTU,PEN,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,3,1,1,,48,ANDERMANNDominic,8078,AUT,44.088,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,3,2,2,,39,EdinBRANKOVIC,7256,BIH,44.095,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,3,3,4,,111,EinarAGDESTEIN,8701,NOR,44.198,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,3,4,3,,194,MARTINICIvan,8700,CRO,44.749,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,3,5,5,,138,CHUSidneyK,9056,HKG,45.830,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,4,1,1,,21,NurbergenZHUMAGAZIYEV,7349,KAZ,43.819,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,4,2,4,,49,HANDEIVolodymyr,8525,UKR,44.475,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,4,3,5,,47,SUJun-Peng,8643,TPE,44.647,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,4,4,2,,150,SebastianCANO,9201,COL,notime,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,4,PEN,3,,87,MaksimSIARHEYU,7771,BLR,PEN,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,5,1,2,,43,DOTTITommaso,7604,ITA,42.804,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,5,2,3,,143,JacobJANSSON,8589,SWE,42.889,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,5,3,1,,35,PierreBODA,7588,AUS,43.082,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,5,4,4,,134,TunaySIMSEK,9010,TUR,43.214,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,6,1,4,,151,RyanMcANUFF,9197,IRL,43.406,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,6,2,3,,142,GOEMINNEGert-Jan,8707,BEL,43.575,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,6,3,1,,22,JensALMEY,8595,BEL,1:05.665,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,6,PEN,2,,85,NAVARROTristan,8559,FRA,PEN,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,7,1,3,,86,BREEUWSMADaan,7218,NED,41.932,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,7,2,2,,15,BYKANOVVladislav,6178,ISR,41.995,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,7,3,1,,84,CASSINELLIAndrea,7741,ITA,42.274,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,7,4,4,,24,SCHUBERTChristoph,7734,GER,42.694,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,8,1,2,,36,RobertsZVEJNIEKS,8490,LAT,42.690,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,8,2,1,,45,ANIKEJRafal,8749,POL,42.883,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,8,3,4,,65,ThibautFAUCONNET,6785,FRA,42.891,,
2016-2017,ISU World Short Track Championships 2017,500m,m,RankingFinals,8,4,3,,159,SINdaWoon,8035,KOR,53.402,,
