season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,m,Semifinals,1,1,1,,407,HUNGARY,7324,HUN,4:05.434,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,m,Semifinals,1,2,2,,404,CHINA,7303,CHN,4:05.570,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,m,Semifinals,1,3,4,,409,JAPAN,7310,JPN,4:06.091,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,m,Semifinals,1,PEN,3,,405,FRANCE,7319,FRA,PEN,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,m,Semifinals,2,1,1,,415,KOREA,7300,KOR,4:04.507,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,m,Semifinals,2,2,3,,412,RUSSIA,7307,RUS,4:05.033,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,m,Semifinals,2,3,2,,411,NETHERLANDS,7321,NED,4:08.025,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,m,Semifinals,2,4,4,,406,GERMANY,7302,GER,4:13.393,QB,
