season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,1,2,5,,121,FUTianYu,6650,CHN,2:27.395,Q,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,1,3,4,,110,AnoukLEBLANC-BOUCHER,6795,CAN,2:27.552,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,1,4,3,,228,KimberlyDERRICK,6246,USA,2:27.903,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,1,5,1,,102,VeronikaWINDISCH,6427,AUT,2:28.147,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,1,6,6,,215,MarinaTRETIAKOVA,6696,RUS,2:30.417,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,2,1,1,,229,AllisonBAVER,6533,USA,2:23.379,Q,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,2,2,3,,120,WANGMeng,6594,CHN,2:23.394,Q,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,2,3,5,,186,BYUNChun-Sa,7103,KOR,2:24.025,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,2,4,4,,132,CelineLECOMPERE,6556,FRA,2:24.363,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,2,5,2,,112,AmandaOVERLAND,7079,CAN,2:24.577,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,2,6,6,,161,AriannaFONTANA,6227,ITA,3:30.546,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,3,1,2,,185,CHOIEun-Kyung,6943,KOR,2:25.428,Q,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,3,2,6,,131,StephanieBOUVIER,6709,FRA,2:25.938,Q,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,3,3,3,,142,YvonneKUNZE,6363,GER,2:27.397,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,3,4,5,,160,MartaCAPURSO,6328,ITA,2:56.479,ADV,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,3,DNF,1,,111,KalynaROBERGE,6284,CAN,DNF,,
2005-2006,"2006 World Championships, USA",1500M,w,SemiFinals,3,DQ,4,,122,CHENGXiaoLei,7094,CHN,DQ,,
