season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,1,1,1,,33,CHRISTIEElise,7135,GBR,1:34.595,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,1,2,2,,55,AyukoITO,6791,JPN,1:35.196,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,1,3,3,,48,VIVIANIElena,7583,ITA,1:35.333,
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,1,4,4,,29,HUOTMARCHANDTifany,7976,FRA,1:35.543,
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,2,1,1,,23,ZHOUYang,6222,CHN,1:31.499,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,2,2,2,,27,PIERRONVeronique,6196,FRA,1:31.666,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,2,3,3,,98,AlysonDUDEK,7290,USA,1:32.886,q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,2,4,4,,78,KatalinKRISTO,6514,ROU,1:34.984,
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,3,1,1,,61,PARKSeung-Hi,7164,KOR,1:32.648,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,3,2,4,,49,AriannaFONTANA,6227,ITA,1:32.900,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,3,3,2,,31,CharlotteGILMARTIN,7136,GBR,1:33.786,q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,3,4,3,,38,WALTERBianca,7232,GER,1:35.625,
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,4,1,2,,20,WANGMeng,6594,CHN,1:31.118,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,4,2,3,,15,MarianneST-GELAIS,7216,CAN,1:31.225,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,4,3,1,,75,PaulaBZURA,7168,POL,1:32.019,q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,4,4,4,,70,deVRIESRianne,8333,NED,1:32.297,
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,5,1,2,,93,EmilySCOTT,7823,USA,1:32.792,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,5,2,3,,57,BibaSAKURAI,7240,JPN,1:32.980,Q
2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1000m,w,Preliminaries,5,3,1,,25,KaterinaNOVOTNA,6647,CZE,1:33.198,q
