season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,1,1,4,,,JonathanGUILMETTE,6702,CAN,2:24.836,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,1,3,5,,,FENGKai,6058,CHN,2:25.088,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,1,4,6,,,PieterGYSEL,6425,BEL,2:26.303,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,1,5,1,,,TCHESHUKINAnton,6896,RUS,2:26.484,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,1,6,2,,,YevgenYAKOVLEV,6751,UKR,2:30.435,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,2,1,4,,,NicolaFRANCESCHINA,6331,ITA,,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,2,2,3,,,MINRyoung,6619,KOR,,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,2,3,5,,,HELASHolger,6506,GER,,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,2,4,7,,,CeesJUFFERMANS,6072,NED,,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,2,5,2,,,ANYulong,6656,CHN,,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,2,DQ,6,,,NickyGOOCH,6640,GBR,DQ,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,3,1,1,,,LIJiajun,7095,CHN,2:25.229,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,3,2,5,,,FabioCARTA,6001,ITA,2:25.320,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,3,3,6,,,DaveVERSTEEG,6540,NED,2:28.941,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,3,4,4,,,AndreHARTWIG,6635,GER,2:32.592,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,3,5,2,,,LEESeung-Jae,6621,KOR,2:50.958,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,3,DQ,3,,,SimonvanVOSSEL,7098,BEL,DQ,
2001-2002,2001 World Cup - Sofia,1500M,m,SemiFinals,3,DQ,7,,,Jean-FrancoisMONETTE,7096,CAN,DQ,
