season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,1,2,4,,10,KONGXue,7151,CHN,1:33.887,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,1,3,3,,6,IvanieBLONDIN,6140,CAN,1:34.090,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,1,4,1,,62,MaryGRACE,7187,USA,1:34.838,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,2,1,3,,7,ValerieMALTAIS,6216,CAN,1:34.087,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,2,2,2,,61,AlysonDUDEK,7290,USA,1:34.496,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,2,3,4,,9,ZHAONannan,7150,CHN,1:34.988,ADV,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,2,DQ,1,,29,AriannaFONTANA,6227,ITA,DQ,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,3,1,1,,37,PARKSeung-Hi,7164,KOR,1:37.393,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,3,2,4,,8,ValerieLAMBERT,7132,CAN,1:38.224,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,3,3,2,,33,YuiSAKAI,6229,JPN,1:39.059,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,3,DQ,3,,47,EkaterinaBELOVA,6190,RUS,DQ,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,4,1,1,,35,SHINSae-Bom,7162,KOR,1:37.118,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,4,2,2,,24,BernadettHEIDUM,6798,HUN,1:37.449,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,4,3,3,,60,KatherineREUTTER-ADAMEK,7255,USA,1:37.669,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,4,4,4,,48,OlgaBELYAKOVA,7112,RUS,1:38.900,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,QuarterFinals,4,5,5,,11,WANGShuang,7152,CHN,1:57.696,,
