race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,163,LucaSPECHENHAUSER,9398,ITA,1:25.497,Q
0,2,1,,19,SHULGINOVAlexander,8752,RUS,1:26.389,
0,3,4,,15,LUEDTKEAdrian,9104,GER,1:48.868,
0,4,2,,76,DennisVISSER,8498,NED,1:51.203,
0,PEN,5,,61,AYRAPETYANDenis,8098,RUS,PEN,
1,1,4,,156,DANDJINOUWilliam,9511,CAN,1:26.003,Q
1,2,5,,98,SCHUBERTChristoph,7734,GER,1:26.004,
1,3,3,,93,ColeWilliamIsaacKRUEGER,9329,HUN,1:26.117,
1,4,1,,80,EMONSFriso,9276,NED,1:26.925,
1,5,2,,159,SELLIERDiane,9237,FRA,notime,
