season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,1,1,1,,41,JorienterMORS,6146,NED,45.291,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,1,2,2,,11,LIUQiuhong,6286,CHN,45.315,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,1,3,3,,53,ValeriyaREZNIK,6573,RUS,45.341,
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,1,4,4,,8,GabrielleWILLIAMSON-DERRAUGH,7839,CAN,45.466,
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,2,1,1,,14,ZHAONannan,7150,CHN,44.356,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,2,2,4,,49,KIMDamMin,7842,KOR,45.105,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,2,3,3,,7,AndreaDO-DUC,6215,CAN,45.402,
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,2,4,2,,3,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,45.558,
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,3,1,1,,50,CHOHa-Ri,7028,KOR,45.608,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,3,2,3,,61,JessicaKOOREMAN,7649,USA,45.756,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,3,3,2,,29,AyukoITO,6791,JPN,45.832,
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,3,4,4,,40,vanKERKHOFYara,7422,NED,45.998,
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,4,1,1,,12,FANKexin,7694,CHN,44.780,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,4,2,2,,43,PatrycjaMALISZEWSKA,6154,POL,45.133,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,4,3,4,,23,ErikaHUSZAR,6373,HUN,45.249,
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(2),w,Quarterfinals,4,4,3,,63,SarahCHEN,7722,USA,46.087,
