race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,,CHOIEun-Kyung,6943,KOR,2:35.702,
0,2,2,,,DanielleMOLENDIJK,6537,NED,2:35.859,
0,3,5,,,TaniaVICENT,6662,CAN,2:35.913,
0,4,1,,,KatharinaKERN,6666,AUT,2:43.388,
0,5,3,,,RENChristy,6358,HKG,2:44.035,
1,2,2,,,AnkeJannieLANDMAN,6538,NED,2:35.383,
1,3,3,,,DanielaVLAEVA,6774,BUL,2:35.959,
1,4,1,,,KaterinaNOVOTNA,6647,CZE,2:40.134,
2,1,1,,,JOOMin-Jin,6616,KOR,2:39.901,
2,2,2,,,Marie-EveDROLET,6059,CAN,2:40.250,
2,3,4,,,KatiaZINI,6076,ITA,2:41.035,
2,4,3,,,AnoukWIEGERS,6536,NED,2:42.380,
2,5,5,,,KiraFLING,6055,USA,2:51.106,
3,1,4,,,PARKHye-Won,7085,KOR,2:50.297,
3,2,2,,,SUNDandan,6653,CHN,2:50.702,
3,3,3,,,ZuzanaJURISOVA,6764,CZE,2:52.708,
3,4,5,,,SarahLINDSAY,6056,GBR,3:06.655,
3,DQ,1,,,EvelinaRODIGARI,6329,ITA,DQ,
4,1,4,,,YANGsYang,6651,CHN,2:53.496,
4,2,2,,,KatalinKRISTO,6514,ROU,2:53.567,
4,3,1,,,AnnaKRASTEVA,6773,BUL,2:53.677,
4,DQ,3,,,AmelieGOULET-NADON,6661,CAN,DQ,
5,1,3,,,EvgeniaRADANOVA,6775,BUL,2:41.986,
5,2,4,,,MaraZINI,6326,ITA,2:42.101,
5,3,1,,,JoannaWILLIAMS,6639,GBR,2:42.274,
5,4,5,,,LucieSVITILOVA,6474,CZE,2:49.486,
5,5,2,,,TSOICordiaPoYee,6677,HKG,3:03.807,
