race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,12,NIKISHADenis,8396,KAZ,41.391,Q
0,2,4,,181,XUHongzhi,8070,CHN,41.607,q
0,3,1,,88,ThomasInsukHONG,8084,USA,41.712,
0,4,3,,121,PaulBEAUCHAMP,8560,FRA,41.887,
0,5,5,,90,WATANABEKeita,7605,JPN,41.932,
1,1,3,,93,CsabaBURJAN,7738,HUN,41.758,Q
1,2,4,,144,VictorAN,8344,RUS,41.843,q
1,3,5,,179,HOOGERWERFDylan,8497,NED,41.868,
1,4,2,,118,FabriceDUFBERGSUH,8642,SWE,43.102,
1,5,1,,134,TunaySIMSEK,9010,TUR,1:06.656,
2,1,3,,176,DIONPascal,8999,CAN,41.711,Q
2,3,1,,186,EYBOGDaniil,8661,RUS,41.928,
2,4,5,,146,SimonFRANCIS,6452,AUS,44.174,
2,5,2,,138,CHUSidneyK,9056,HKG,45.474,
3,1,4,,7,SamuelGIRARD,8600,CAN,41.603,Q
3,2,5,,83,SHULGINOVAlexander,8752,RUS,41.674,q
3,3,1,,73,YoshiakiOGURO,7743,JPN,42.200,
3,4,2,,164,MarkCHONG,9109,ITA,42.928,
3,5,3,,38,LucasNG,8067,SGP,44.694,
4,1,5,,25,RichardSHOEBRIDGE,7825,GBR,42.362,Q
4,2,2,,20,KeithCARROLL,8449,USA,42.758,
4,3,1,,153,ANTONIOLIMattia,8572,ITA,42.786,
4,DNF,4,,101,AydarBEKZHANOV,7623,KAZ,DNF,
4,PEN,3,,188,TeerasakBOONPOK,9205,THA,PEN,
5,1,2,,3,ShaolinSandorLIU,7928,HUN,41.293,Q
5,2,3,,84,CASSINELLIAndrea,7741,ITA,42.272,q
5,3,4,,169,ClementFLORAC,8732,FRA,42.831,
5,4,5,,148,WOLFGANGMatthias,8474,AUT,45.691,
5,5,1,,86,BREEUWSMADaan,7218,NED,notime,
6,1,2,,156,HONGKyungHwan,9190,KOR,42.207,Q
6,2,5,,97,RENZiwei,8601,CHN,42.313,q
6,3,3,,116,BLUNDENKeanu,8593,AUS,42.614,
6,4,1,,191,KIKUCHIKota,8620,JPN,42.681,
6,5,4,,30,FelixSPIEGL,7923,GER,58.378,
7,1,2,,104,AZHGALIYEVAbzal,7685,KAZ,41.601,Q
7,2,1,,61,FrancoisHAMELIN,6167,CAN,41.679,q
7,3,5,,162,FiratYARDIMCI,8520,TUR,42.353,
7,4,4,,29,JUNGHyunWoo(Andy),8575,AUS,43.173,
7,5,3,,151,RyanMcANUFF,9197,IRL,43.291,
8,1,1,,158,LIMKyoungWon,9191,KOR,41.783,Q
8,2,2,,175,PIVIROTTORyan,8650,USA,41.892,q
8,3,5,,182,BartoszKONOPKO,7169,POL,42.206,
8,4,3,,85,NAVARROTristan,8559,FRA,42.324,
8,5,4,,37,YauheniRYZHOU,7772,BLR,42.462,
9,1,2,,155,HANSeungSoo,8673,KOR,42.118,Q
9,2,1,,95,AdwinSNELLINK,7935,NED,42.663,
9,3,5,,26,MenderesEREN,8351,TUR,44.289,
9,4,4,,105,BillySIMMS,7926,GBR,1:01.320,
9,5,3,,27,ViktorKNOCH,6177,HUN,notime,
