season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,1,1,3,,537,TomIVESON,6898,GBR,1:30.469,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,1,2,4,,517,HANJialiang,6168,CHN,1:30.506,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,1,3,1,,506,KirilPANDOV,6779,BUL,1:30.777,q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,1,4,2,,594,TravisJAYNER,6300,USA,2:00.917,
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,2,1,4,,519,SONGWeilong,7156,CHN,1:29.240,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,2,2,1,,579,ViacheslavKURGINIAN,6934,RUS,1:29.278,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,2,3,3,,540,PaulSTANLEY,7054,GBR,1:29.634,q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,2,4,2,,586,DmytroPOLTAVETS,7221,UKR,1:29.926,
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,3,1,2,,510,HAMELINCharles,6610,CAN,1:29.118,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,3,2,3,,578,KIMYong-Sung,7264,KOR,1:29.629,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,3,3,4,,502,ElliottSHRIANE,6846,AUS,1:29.970,q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,3,4,1,,551,ClaudioRINALDI,7261,ITA,1:30.852,
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,4,1,2,,563,FreekvanderWART,7269,NED,1:32.424,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,4,2,3,,589,ViktorKOROLOV,7177,UKR,1:32.446,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,4,3,4,,546,BenceBERES,7438,HUN,1:35.323,ADV
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,4,DQ,1,,535,JonELEY,6592,GBR,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,5,1,4,,556,TakahiroFUJIMOTO,6277,JPN,1:28.689,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,5,2,1,,596,AnthonyLOBELLO,6958,USA,1:28.764,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,5,3,2,,526,StephanePERIER,7478,FRA,1:29.023,q
2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(1),m,Preliminaries,5,4,3,,553,RobertoSERRA,6463,ITA,1:32.184,
