race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,132,FrancoisHAMELIN,6167,CAN,41.665,Q,
0,2,2,,137,LIANGWenhao,7594,CHN,41.756,Q,
0,3,3,,151,TysonHEUNG,6240,GER,41.787,,
0,4,4,,163,NicolaRODIGARI,6332,ITA,41.954,,
1,2,1,,175,HaraldsSILOVS,6458,LAT,42.011,Q,
1,3,4,,136,HANJialiang,6168,CHN,42.030,,
1,4,2,,150,PaulHERRMANN,6803,GER,42.372,,
2,1,1,,131,HAMELINCharles,6610,CAN,41.427,Q,
2,2,3,,191,J.R.CELSKI,7279,USA,42.754,Q,
2,3,2,,145,JonELEY,6592,GBR,1:17.846,ADV,
2,DQ,4,,166,TakahiroFUJIMOTO,6277,JPN,DQ,,
3,1,1,,133,Francois-LouisTREMBLAY,6704,CAN,41.259,Q,
3,2,3,,171,SUNGSi-Bak,6811,KOR,41.312,Q,
3,3,2,,144,MaximeCHATAIGNIER,6106,FRA,41.691,,
3,4,5,,192,JordanMALONE,6201,USA,42.115,,
3,5,4,,127,KirilPANDOV,6779,BUL,1:04.971,,
