race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,171,SUNGSi-Bak,6811,KOR,1:26.426,Q,
0,2,3,,144,MaximeCHATAIGNIER,6106,FRA,1:26.527,Q,
0,3,2,,151,TysonHEUNG,6240,GER,1:26.655,,
0,4,4,,133,Francois-LouisTREMBLAY,6704,CAN,1:27.002,,
1,1,3,,172,KWAKYoon-Gy,6120,KOR,1:28.213,Q,
1,2,2,,191,J.R.CELSKI,7279,USA,1:28.296,Q,
1,3,1,,175,HaraldsSILOVS,6458,LAT,1:28.771,,
1,4,4,,150,PaulHERRMANN,6803,GER,1:29.516,,
2,1,2,,143,ThibautFAUCONNET,6785,FRA,1:26.517,Q,
2,2,4,,137,LIANGWenhao,7594,CHN,1:26.537,Q,
2,3,3,,131,HAMELINCharles,6610,CAN,1:26.546,,
2,4,5,,167,YumaSAKURAI,6182,JPN,1:27.313,,
2,5,1,,168,AydarBEKZHANOV,7623,KAZ,1:27.435,,
3,2,3,,136,HANJialiang,6168,CHN,1:26.744,Q,
3,3,4,,163,NicolaRODIGARI,6332,ITA,1:26.810,,
3,4,1,,132,FrancoisHAMELIN,6167,CAN,1:58.768,,
