season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,1,1,1,,16,deLAATItzhak,7746,NED,41.448,Q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,1,2,3,,31,NurbergenZHUMAGAZIYEV,7349,KAZ,42.374,q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,1,3,4,,190,MIYATAShogo,9460,JPN,42.395,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,1,4,2,,48,AugustinGERE,9270,LUX,42.923,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,1,5,5,,68,BLAISCedrik,8998,CAN,43.069,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,2,1,2,,171,KIMDongWook,9604,KOR,41.783,Q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,2,2,4,,46,JUNGHyunWoo(Andy),8575,AUS,49.613,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,2,3,3,,20,CsabaBURJAN,7738,HUN,notime,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,2,PEN,1,,95,JonathanSO,9442,USA,PEN,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,3,1,3,,187,PIERRE-GILLESJordan,9640,CAN,41.920,Q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,3,2,5,,169,PARKInWook,7942,KOR,42.117,q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,3,3,2,,165,DanIWASA,8394,JPN,42.411,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,3,4,1,,71,ANTONIOLIMattia,8572,ITA,42.615,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,3,YC,4,,8,RENZiwei,8601,CHN,YC,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,4,1,3,,59,ShaoangLIU,8564,HUN,41.075,Q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,4,2,1,,64,DIONPascal,8999,CAN,41.183,q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,4,3,5,,94,SUNLong,9454,CHN,41.218,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,4,4,4,,114,MateuszKRZEMINSKI,9412,POL,44.472,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,4,5,2,,51,LINChun-Chieh,8756,TPE,45.228,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,5,1,3,,35,SITNIKOVPavel,9133,RUS,42.352,Q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,5,2,4,,182,CASSINELLIAndrea,7741,ITA,42.436,q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,5,3,2,,32,HOOGERWERFDylan,8497,NED,42.824,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,5,4,1,,40,ReinisBERZINS,9267,LAT,43.024,ADV
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,6,1,1,,5,WUDajing,7729,CHN,41.187,Q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,6,2,2,,14,KIKUCHIKota,8620,JPN,41.447,q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,6,3,4,,27,KRUZBERGSRoberts,9117,LAT,42.394,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,6,4,3,,109,ANDERMANNNico,8720,AUT,42.821,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,6,5,5,,159,SELLIERDiane,9237,FRA,42.863,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,7,1,4,,191,PARKSeYeong,7750,KOR,41.643,Q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,7,2,2,,100,SIGHELPietro,9251,ITA,41.974,q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,7,3,3,,99,Mellevan'TWOUT,9550,NED,42.108,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,7,4,5,,67,AZHGALIYEVAbzal,7685,KAZ,42.514,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,7,5,1,,89,MIGUNOVDmitry,9334,FRA,43.003,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,8,2,1,,19,SHULGINOVAlexander,8752,RUS,42.181,q
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,8,3,2,,28,ThomasInsukHONG,8084,USA,42.397,
2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,m,Heats,8,4,4,,98,SCHUBERTChristoph,7734,GER,43.027,
