race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,4,,156,HaraldsSILOVS,6458,LAT,43.064,Q,
0,2,3,,164,KNEGTSjinkie,7352,NED,43.398,Q,
0,3,2,,171,BartoszKONOPKO,7169,POL,1:09.081,ADV,
0,DQ,1,,132,JonELEY,6592,GBR,DQ,,
1,1,2,,115,ThibautFAUCONNET,6785,FRA,43.137,Q,
1,2,1,,123,SebastianPRAUS,6364,GER,43.195,Q,
1,3,4,,152,ClaudioRINALDI,7261,ITA,43.318,q,
1,4,3,,157,SAULITISJekabs,7267,LAT,43.999,,
2,1,1,,96,WimdeDEYNE,6699,BEL,42.688,Q,
2,2,3,,124,PaulHERRMANN,6803,GER,43.157,Q,
2,3,2,,163,NielsKERSTHOLT,7067,NED,43.159,q,
2,4,4,,146,BYKANOVVladislav,6178,ISR,43.654,,
3,1,2,,141,ViktorKNOCH,6177,HUN,43.053,Q,
3,2,1,,150,CONFORTOLAYuri,6561,ITA,43.258,Q,
3,3,3,,178,RuslanZAKHAROV,6935,RUS,43.376,q,
3,4,4,,162,BREEUWSMADaan,7218,NED,43.712,,
4,1,2,,139,PeterDARAZS,6465,HUN,42.799,Q,
4,3,3,,133,TomIVESON,6898,GBR,42.914,q,
4,4,4,,118,LEPAPESebastien,7554,FRA,42.970,,
5,1,2,,140,GaborGALAMBOS,6010,HUN,43.487,Q,
5,2,1,,180,ViacheslavKURGINIAN,6934,RUS,43.513,Q,
5,3,4,,186,MilosVIGAS,6132,SVK,43.695,,
5,DNF,3,,97,PieterGYSEL,6425,BEL,DNF,,
