season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,1,1,1,,63,PatrycjaMALISZEWSKA,6154,POL,1:35.591,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,1,2,4,,5,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:35.636,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,1,3,3,,28,RozsaDARAZS,6797,HUN,1:35.791,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,1,4,2,,57,vanKERKHOFYara,7422,NED,1:35.983,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,2,1,1,,70,LiaSTEPANOVA,6150,RUS,1:32.837,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,2,2,4,,73,OlenaKORINCHUK,7252,UKR,1:33.961,q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,2,3,3,,37,VALCEPINAArianna,7705,ITA,1:34.108,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,2,4,2,,47,InnaSIMONOVA,7241,KAZ,1:53.861,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,3,1,2,,19,WANGMeng,6594,CHN,1:32.872,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,3,2,1,,24,TinaGRASSOW,6855,GER,1:34.199,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,3,3,3,,46,XeniyaMOTOVA,7343,KAZ,1:52.662,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,4,1,1,,77,AlysonDUDEK,7290,USA,1:34.203,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,4,2,3,,30,AndreaKESZLER,7147,HUN,1:34.474,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,4,3,2,,59,AidaBELLA,7538,POL,2:13.923,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,5,1,1,,76,KimberlyDERRICK,6246,USA,1:33.860,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,5,2,3,,71,TatianaBODOVA,7250,SVK,1:34.084,q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,5,3,4,,39,VIVIANIElena,7583,ITA,2:27.524,ADV
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,5,PEN,2,,1,JulieJUNG,7838,AUS,PEN,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,6,1,3,,38,VALCEPINAMartina,7159,ITA,1:34.867,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,6,2,4,,32,SzandraLAJTOS,6339,HUN,1:35.323,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,6,3,1,,58,vanRUIJVENLara,7710,NED,1:35.643,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(1),w,RepHeats,6,4,2,,21,LenkaZAHUMENSKA,7975,CZE,1:35.719,
