season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,1,1,4,,142,YANGShin-Young,7163,KOR,2:33.297,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,1,2,2,,128,AriannaFONTANA,6227,ITA,2:33.402,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,1,3,5,,155,NinaEVTEEVA,6511,RUS,2:33.762,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,1,4,6,,112,FANKexin,7694,CHN,2:33.974,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,1,5,3,,117,KaterinaNOVOTNA,6647,CZE,2:34.080,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,1,6,1,,110,MarianneST-GELAIS,7216,CAN,2:34.206,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2,2,3,,113,LIJianrou,7910,CHN,2:29.435,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2,3,1,,120,CHRISTIEElise,7135,GBR,2:29.521,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2,4,6,,108,JessicaHEWITT,7548,CAN,2:29.738,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2,5,4,,126,BernadettHEIDUM,6798,HUN,2:32.129,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2,6,2,,143,JorienterMORS,6146,NED,2:32.704,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,3,1,1,,164,KatherineREUTTER-ADAMEK,7255,USA,2:26.656,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,3,2,2,,141,PARKSeung-Hi,7164,KOR,2:26.719,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,3,3,5,,107,Marie-EveDROLET,6059,CAN,2:26.880,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,3,4,4,,144,AnnitavanDOORN,6440,NED,2:26.952,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,3,5,3,,114,LIUQiuhong,6286,CHN,2:27.155,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,3,6,6,,154,OlgaBELYAKOVA,7112,RUS,2:28.644,,
