season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,1,1,3,,57,SUNLinlin,6143,CHN,1:41.697,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,1,2,1,,70,AriannaFONTANA,6227,ITA,1:41.923,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,1,3,2,,40,TatianaBORODULINA,6684,AUS,2:03.638,ADV,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,1,DQ,4,,88,AnnitavanDOORN,6440,NED,DQ,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,2,1,1,,50,JessicaGREGG,6141,CAN,1:32.089,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,2,2,4,,62,StephanieBOUVIER,6709,FRA,1:32.114,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,2,3,3,,64,SarahLINDSAY,6056,GBR,1:32.231,q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,2,4,2,,75,BibaSAKURAI,7240,JPN,1:32.347,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,3,1,2,,56,ZHOUYang,6222,CHN,1:32.347,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,3,2,4,,103,KatherineREUTTER-ADAMEK,7255,USA,1:32.481,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,3,3,3,,95,NinaEVTEEVA,6511,RUS,1:32.872,q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,3,4,1,,102,SafiyaVLASOVA,7175,UKR,1:36.054,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,4,1,1,,55,WANGMeng,6594,CHN,1:34.700,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,4,2,4,,63,PIERRONVeronique,6196,FRA,1:34.762,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,4,3,3,,104,AlysonDUDEK,7290,USA,1:34.938,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,4,4,2,,43,TALAYEVAVolha,6792,BLR,1:35.479,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,4,5,5,,92,PaulaBZURA,7168,POL,1:36.018,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,5,2,5,,93,PatrycjaMALISZEWSKA,6154,POL,1:36.701,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,5,3,3,,66,JuliaRIEDEL,6287,GER,1:36.809,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,5,4,2,,101,OlenaKORINCHUK,7252,UKR,1:38.974,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,5,5,4,,98,TjasaKROFLIC,6838,SLO,1:44.272,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,6,1,3,,84,LEEEunByul,7421,KOR,1:33.676,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,6,2,1,,65,CHRISTIEElise,7135,GBR,1:34.156,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,6,3,4,,68,ErikaHUSZAR,6373,HUN,1:34.263,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,6,4,2,,81,XeniyaMOTOVA,7343,KAZ,1:34.879,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,6,5,5,,100,CHUNGHsiao-Ying,7629,TPE,1:38.312,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,w,Preliminaries,7,1,1,,82,CHOHa-Ri,7028,KOR,1:34.057,Q,
