season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,1,1,5,,158,KIMYun-Jae,7443,KOR,2:19.276,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,1,2,4,,171,SemenELISTRATOV,7293,RUS,2:19.348,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,1,3,1,,188,ChrisCREVELING,8440,USA,2:19.542,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,1,4,6,,112,LiamMcFARLANE,7200,CAN,2:20.116,q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,1,5,3,,147,YumaSAKURAI,6182,JPN,2:22.881,ADV
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,1,PEN,2,,117,YUYongjun,7824,CHN,PEN,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,2,1,1,,170,VictorAN,8344,RUS,2:17.984,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,2,2,2,,108,MichaelGILDAY,6195,CAN,2:18.060,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,2,3,4,,162,SINdaWoon,8035,KOR,2:18.071,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,2,4,5,,113,CHENDequan,7918,CHN,2:18.752,q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,2,5,3,,163,ChristiaanBOKKERINK,7611,NED,2:19.800,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,2,6,6,,130,IanUPCOTT,7257,GBR,2:20.624,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,3,1,5,,187,J.R.CELSKI,7279,USA,2:21.711,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,3,2,2,,120,MaximeCHATAIGNIER,6106,FRA,2:22.159,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,3,3,6,,132,PaulHERRMANN,6803,GER,2:22.272,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,3,4,3,,175,RuslanZAKHAROV,6935,RUS,2:22.515,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,3,5,1,,131,JackWHELBOURNE,7437,GBR,2:22.891,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,3,6,4,,183,DmytroPOLTAVETS,7221,UKR,2:25.077,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,4,2,5,,115,HANTianyu,8388,CHN,2:18.617,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,4,3,1,,166,KNEGTSjinkie,7352,NED,2:18.769,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,4,4,6,,107,GuillaumeBASTILLE,6166,CAN,2:19.067,q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,4,5,3,,134,SCHUBERTChristoph,7734,GER,2:22.687,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(2),m,Heats,4,6,2,,190,John-HenryKRUEGER,7763,USA,2:24.078,
