race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,117,TinaGRASSOW,6855,GER,46.804,Q
0,2,3,,136,JUNGEun-Ju,6297,KOR,46.879,Q
0,3,1,,161,KarolinaREGUCKA,6914,POL,47.764,
0,4,5,,139,EvitaKRIEVANE,6833,LAT,47.982,
0,5,4,,108,IvanieBLONDIN,6140,CAN,48.234,
1,1,2,,110,KalynaROBERGE,6284,CAN,46.546,Q
1,2,3,,158,MariaGARCIA,7082,USA,46.641,Q
1,3,1,,122,SzandraLAJTOS,6339,HUN,47.169,
1,4,4,,127,AriannaFONTANA,6227,ITA,47.412,
2,1,3,,109,JessicaGREGG,6141,CAN,46.558,Q
2,2,2,,113,YAOYao,6144,CHN,46.603,Q
2,3,4,,135,JEONJi-Soo,6232,KOR,46.668,
2,4,1,,159,JadeWHEELER,7072,USA,46.677,
3,1,2,,137,PARKSun-Young,6159,KOR,46.988,Q
3,2,4,,162,PatrycjaMALISZEWSKA,6154,POL,47.566,Q
3,3,3,,160,CarlyWILSON,6153,USA,47.647,
3,4,5,,111,FENGXue,6142,CHN,47.707,
3,5,1,,143,AnoukZOUTENDIJK,6147,NED,49.640,
