race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,112,PENCHEVAZornica,8461,BUL,2:54.873,,
0,2,6,,90,DOLGOPOLOVAMariya,8096,UKR,2:54.981,,
0,3,2,,37,AlicaPORUBSKA,8514,SVK,2:55.071,,
0,4,1,,149,RUSNAKOVAPetra,9297,SVK,2:56.090,,
0,5,3,,118,DANNEELAlexandra,9320,BEL,3:14.182,,
0,6,4,,102,SamanthaMORRISON,9196,GBR,3:15.844,,
0,7,7,,91,JenniferPICKERING,9170,GBR,3:15.973,,
1,1,7,,36,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:39.031,,
1,2,4,,77,MichaelaKUNCIROVA,8552,CZE,2:39.824,,
1,3,3,,43,UZAKOVAMariia-Mahdalyna,8759,UKR,2:39.921,,
1,4,5,,108,RanyaEZZI,6840,SWE,2:39.937,,
1,5,2,,98,HannahMORRISON,9195,GBR,2:40.509,,
1,6,1,,143,ASCICValentina,8603,CRO,2:40.678,,
1,7,6,,45,BURICKatarina,8550,CRO,2:40.958,,
