season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,1,1,4,,80,JessicaKOOREMAN,7649,USA,45.396,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,1,2,1,,30,AndreaKESZLER,7147,HUN,45.513,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,1,3,3,,15,HANYuTong,8365,CHN,45.628,q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,1,4,2,,20,KaterinaNOVOTNA,6647,CZE,46.217,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,1,5,5,,6,GerganaPATSOVA,6794,BUL,46.435,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,2,1,2,,11,MarianneST-GELAIS,7216,CAN,44.655,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,2,2,3,,43,BibaSAKURAI,7240,JPN,44.819,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,2,3,1,,48,DariyaVOLOKITINA,7344,KAZ,47.050,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,2,4,4,,25,ElisaLENKE,7124,GER,47.125,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,2,5,5,,59,AidaBELLA,7538,POL,47.200,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,3,1,5,,38,VALCEPINAMartina,7159,ITA,45.498,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,3,2,4,,45,MarieYOSHIDA,7417,JPN,45.767,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,3,3,1,,51,KIMMin-Jung,6831,KOR,45.906,q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,3,4,2,,62,MALISZEWSKANatalia,8437,POL,46.053,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,3,5,3,,32,SzandraLAJTOS,6339,HUN,47.225,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,4,1,2,,67,TatianaBORODULINA,7483,RUS,44.934,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,4,2,4,,52,LEESoYoun,8436,KOR,45.358,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,4,3,3,,39,VIVIANIElena,7583,ITA,46.268,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,4,4,1,,1,JulieJUNG,7838,AUS,46.381,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,5,1,4,,77,AlysonDUDEK,7290,USA,46.497,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,5,2,1,,56,SannevanKERKHOF,6835,NED,46.671,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,5,3,2,,69,NataliaPLUGINA,7345,RUS,47.021,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,5,4,3,,73,OlenaKORINCHUK,7252,UKR,47.344,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,6,1,3,,12,CarolineTRUCHON,7908,CAN,44.701,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,6,2,2,,23,CharlotteGILMARTIN,7136,GBR,44.748,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,6,3,4,,57,vanKERKHOFYara,7422,NED,45.754,q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,6,4,5,,16,KONGXue,7151,CHN,46.011,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(2),w,Preliminaries,6,5,1,,31,KONYAZsofia,7701,HUN,47.010,
