season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,1,1,1,,28,MALISZEWSKANatalia,8437,POL,2:34.431,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,1,2,6,,33,MANOILOVAKatrin,8539,BUL,2:35.407,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,1,3,7,,44,CharlotteGILMARTIN,7136,GBR,2:36.252,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,1,4,3,,43,UZAKOVAMariia-Mahdalyna,8759,UKR,2:36.682,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,1,5,2,,41,LINYu-Tzu,8087,TPE,2:37.338,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,1,6,4,,45,BURICKatarina,8550,CRO,2:40.288,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,1,PEN,5,,59,JamieMACDONALD,8997,CAN,PEN,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,2,1,6,,49,MASCITTOCynthia,9193,ITA,2:43.311,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,2,2,1,,23,HitomiSAITO,7576,JPN,2:43.318,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,2,3,2,,36,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:43.461,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,2,4,3,,76,MariyaIZAFATAVA,8651,BLR,2:43.659,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,2,5,4,,77,MichaelaKUNCIROVA,8552,CZE,2:43.845,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,2,6,5,,108,RanyaEZZI,6840,SWE,2:43.973,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,RankingFinals,2,7,7,,46,CheyenneGOH,9291,SGP,2:47.059,,
