season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,1,1,1,,13,KaterinaNOVOTNA,6647,CZE,2:25.610,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,1,2,4,,1,VeronikaWINDISCH,6427,AUT,2:25.848,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,1,3,5,,22,BernadettHEIDUM,6798,HUN,2:25.850,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,1,4,2,,45,OlgaBELYAKOVA,7112,RUS,2:26.043,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,1,5,3,,39,PatrycjaMALISZEWSKA,6154,POL,2:27.520,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,1,6,6,,20,WALTERBianca,7232,GER,2:30.297,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,2,1,4,,16,CHRISTIEElise,7135,GBR,2:28.763,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,2,2,1,,37,JorienterMORS,6146,NED,2:28.841,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,2,3,5,,29,VALCEPINAMartina,7159,ITA,2:29.145,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,2,4,2,,38,PaulaBZURA,7168,POL,2:29.335,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,2,5,3,,4,VeraANTANENKA,7099,BLR,2:31.378,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,2,6,6,,3,Anne-SophieDAVREUX,7573,BEL,2:31.494,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,3,2,2,,23,ErikaHUSZAR,6373,HUN,2:36.874,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,3,3,3,,18,ChristinPRIEBST,6078,GER,2:37.061,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,3,4,5,,9,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:37.264,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,3,5,1,,34,AnnitavanDOORN,6440,NED,2:59.358,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Semifinals,3,PEN,6,,48,ValeriyaREZNIK,6573,RUS,PEN,,
