race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,133,HOOGERWERFDylan,8497,NED,42.903,Q
0,2,3,,110,MassimoGURINI,8617,ITA,43.399,Q
0,3,4,,148,MatthewMAK,8451,SGP,48.048,
0,4,2,,137,ZacharyBIGGS,8635,NZL,53.682,
1,1,1,,87,WilliamPREUDHOMME,8545,CAN,41.751,Q
1,2,2,,132,deLAATItzhak,7746,NED,41.839,Q
1,3,3,,78,GEORGIEVDimitar,8541,BUL,43.983,q
2,1,3,,95,KAUFMANN-LUDWIGLeon,8391,GER,43.208,Q
2,2,1,,108,CONFORTOLAYuri,6561,ITA,43.291,Q
2,3,2,,141,ArtemKOZLOV,8638,RUS,43.373,q
3,1,2,,73,NathanielHENRY,7966,AUS,43.546,Q
3,2,1,,96,HannesKROEGER,7142,GER,43.560,Q
3,3,3,,149,JoseCAVALLI,7756,SUI,44.087,
4,1,2,,118,HirokiYOKOYAMA,7932,JPN,42.087,Q
4,2,1,,76,YauheniRYZHOU,7772,BLR,42.325,Q
4,3,3,,79,KlaudioNASRI,8540,BUL,44.070,q
5,1,1,,135,AdwinSNELLINK,7935,NED,43.336,Q
5,2,2,,127,LEEJungSu,7266,KOR,43.420,Q
5,3,3,,104,AlexVARNYU,8337,HUN,43.430,q
5,4,4,,139,ChristopherJARDEN,8404,NZL,45.755,
