season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,1,1,5,,146,SINdaWoon,8035,KOR,2:19.337,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,1,3,2,,114,SHIJingnan,7728,CHN,2:19.565,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,1,4,6,,161,SerhiyLIFYRENKO,6826,UKR,2:23.841,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,1,5,3,,103,NathanielHENRY,7966,AUS,2:28.144,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,1,6,1,,149,BREEUWSMADaan,7218,NED,2:35.156,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,2,1,5,,165,J.R.CELSKI,7279,USA,2:14.764,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,2,2,4,,145,PARKSeYeong,7750,KOR,2:14.995,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,2,3,3,,106,GEORGIEVDimitar,8541,BUL,2:18.954,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,2,4,1,,130,BYKANOVVladislav,6178,ISR,2:20.111,ADV,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,2,5,6,,168,AlvaroPENA,7791,ESP,2:24.274,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,2,PEN,2,,133,DOTTITommaso,7604,ITA,PEN,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,3,1,3,,143,LEEHan-Bin,7444,KOR,2:15.518,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,3,2,4,,154,SemenELISTRATOV,7293,RUS,2:15.620,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,3,3,5,,138,YoshiakiOGURO,7743,JPN,2:17.233,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,3,4,6,,118,VojtechLOUDIN,7597,CZE,2:18.439,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,3,5,1,,162,DmytroPOLTAVETS,7221,UKR,2:18.734,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,3,6,2,,159,MiodragPOPOVIC,6244,SRB,2:27.967,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,4,1,6,,109,HAMELINCharles,6610,CAN,2:14.545,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,4,2,1,,166,ChrisCREVELING,8440,USA,2:15.417,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,4,3,3,,137,TakayukiMURATAKE,7442,JPN,2:16.306,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,4,4,2,,127,LUIPanToBarton,7551,HKG,2:16.560,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,4,5,5,,141,NurbergenZHUMAGAZIYEV,7349,KAZ,2:42.879,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,4,PEN,4,,124,JackWHELBOURNE,7437,GBR,PEN,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,5,1,2,,111,OlivierJEAN,6756,CAN,2:23.650,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,5,2,1,,152,FreekvanderWART,7269,NED,2:23.695,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,5,3,5,,128,ShaolinSandorLIU,7928,HUN,2:24.123,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,5,4,4,,104,EdinBRANKOVIC,7256,BIH,2:26.129,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,5,5,6,,117,JakovDOMITREK,7145,CRO,2:30.751,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,5,6,3,,158,LucasNG,8067,SGP,2:31.866,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,m,Heats,6,1,3,,115,WUDajing,7729,CHN,2:19.606,Q,
