season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,1,1,1,,148,HirokiYOKOYAMA,7932,JPN,2:29.930,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,1,2,2,,117,XUHongzhi,8070,CHN,2:30.044,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,1,3,4,,122,VincentJEANNE,7890,FRA,2:30.100,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,1,4,3,,124,NAVARROTristan,8559,FRA,2:30.947,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,1,5,5,,176,KeithCARROLL,8449,USA,2:31.698,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,1,6,6,,151,KuandykSULEYMENOV,8624,KAZ,2:32.289,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,2,1,1,,110,YoanGAUTHIER,8383,CAN,2:24.158,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,2,2,4,,177,ColeKRUEGER,7762,USA,2:24.200,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,2,3,5,,139,DOTTITommaso,7604,ITA,2:24.377,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,2,4,2,,102,PierreBODA,7588,AUS,2:24.494,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,2,5,3,,163,KoenHAKKENBERG,7610,NED,2:24.747,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepSemifinals,2,6,6,,119,PaulBEAUCHAMP,8560,FRA,2:28.828,
