season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,1,1,4,,24,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:35.148,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,1,2,1,,10,MANOILOVAKatrin,8539,BUL,1:35.797,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,1,3,3,,73,EmaZELINSKA,9296,SVK,1:39.118,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,1,4,2,,7,MaryiaTSIASELKINA,9219,BLR,1:42.990,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,1,DNS,5,,74,ErikaLINDGREN,9210,SWE,DNS,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,2,1,3,,81,BINEYMaame,9144,USA,1:38.924,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,2,2,1,,5,MariyaIZAFATAVA,8651,BLR,1:43.701,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,2,3,2,,37,GloriaIORIATTI,9108,ITA,1:50.343,ADV,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,2,PEN,4,,59,STORMOWSKAKamila,9008,POL,PEN,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,3,1,4,,18,SONGYang,9207,CHN,1:34.725,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,3,2,3,,32,PetraJASZAPATI,8611,HUN,1:34.793,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,3,3,1,,43,AnitaNAGAY,8622,KAZ,1:38.311,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,3,4,2,,30,JACOBSGina,8607,GER,1:38.478,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,3,5,5,,8,MariaGARKOVA,9088,BUL,1:46.585,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,4,1,4,,16,LIJinyu,9094,CHN,1:32.220,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,4,2,2,,12,CHARLESAlyson,8722,CAN,1:32.734,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,4,3,1,,41,WATANABEAoi,8744,JPN,1:32.801,q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,4,4,5,,76,AnnaDAVYDENKO,8648,UKR,1:39.073,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,4,5,3,,26,TeresaMorenoBALAGUER,8730,ESP,1:48.664,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,5,1,3,,13,SARAULTCourtneyLee,9223,CAN,1:38.740,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,5,2,1,,65,YuliaSHISHKINA,8680,RUS,1:38.766,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,5,3,4,,55,EmmavanZUIJLEN,9273,NED,1:40.379,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,5,4,5,,78,UZAKOVAMariia-Mahdalyna,8759,UKR,1:41.133,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,5,5,2,,2,EvelienvanKERCKVOORDE,9216,BEL,1:42.637,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,6,1,3,,45,ZHANBUSINOVAMadina,9111,KAZ,1:37.740,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,6,2,4,,29,AnnaBEISER,9103,GER,1:37.754,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,6,3,5,,25,PetraVANKOVA,8705,CZE,1:37.759,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,6,4,2,,1,KatieFABIAN,9213,AUS,1:39.414,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,6,5,1,,67,CheyenneGOH,9291,SGP,1:41.227,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,7,1,3,,50,SEOWhiMin,9263,KOR,1:33.215,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,7,2,1,,63,EFREMENKOVAEkaterina,8750,RUS,1:33.567,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,7,3,4,,14,ReneeMarieSTEENGE,9224,CAN,1:33.636,q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,7,4,2,,62,JuliaALBERT,9127,ROU,1:41.464,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,7,5,5,,21,IVANDICMaja,9233,CRO,1:41.713,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,8,1,1,,39,HIRAIAmi,8618,JPN,1:36.896,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,8,2,3,,28,MONVOISINAurelie,8556,FRA,1:37.000,Q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,8,3,4,,4,IZAFATAVAHanna,9068,BLR,1:37.233,q,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,8,4,2,,61,WiktoriaTKACZUK,9282,POL,1:40.902,,
2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1000m,w,Preliminaries,8,5,5,,69,AnjaOBRADOVIC,9294,SRB,2:16.034,,
