season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2005-2006,"2006 European Championships, Poland",3000MRelay,w,Heats,1,1,2,,1017,ITALY,7317,ITA,4:23.050,Q
2005-2006,"2006 European Championships, Poland",3000MRelay,w,Heats,1,2,1,,1020,RUSSIA,7315,RUS,4:23.515,Q
2005-2006,"2006 European Championships, Poland",3000MRelay,w,Heats,1,3,3,,1015,GERMANY,7313,GER,4:23.607,
2005-2006,"2006 European Championships, Poland",3000MRelay,w,Heats,1,4,4,,1018,NETHERLANDS,7322,NED,4:34.024,
2005-2006,"2006 European Championships, Poland",3000MRelay,w,Heats,2,1,3,,1014,FRANCE,7354,FRA,4:26.871,Q
2005-2006,"2006 European Championships, Poland",3000MRelay,w,Heats,2,2,4,,1016,HUNGARY,7323,HUN,4:30.789,Q
2005-2006,"2006 European Championships, Poland",3000MRelay,w,Heats,2,3,2,,1019,POLAND,7332,POL,4:34.066,
2005-2006,"2006 European Championships, Poland",3000MRelay,w,Heats,2,4,1,,1013,BULGARIA,7335,BUL,4:35.305,
