season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,1,1,2,,171,IVLIEVKonstantin,9417,RUS,41.578,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,1,2,1,,149,CHANGHyunWoo,9539,KOR,41.806,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,1,3,3,,163,Mellevan'TWOUT,9550,NED,43.075,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,1,4,4,,147,DinmukhammedZHOLDAS,9536,KAZ,49.521,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,1,5,5,,112,LubomirKALCHEV,9507,BUL,notime,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,2,1,2,,143,YOSHINAGAKazuki,8745,JPN,41.588,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,2,2,1,,113,DANDJINOUWilliam,9511,CAN,41.685,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,2,3,4,,153,KRUZBERGSRoberts,9117,LAT,52.684,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,2,4,5,,154,AugustinGERE,9270,LUX,notime,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,2,PEN,3,,139,LucaSPECHENHAUSER,9398,ITA,PEN,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,3,1,1,,151,KIMTaeSung,9540,KOR,42.104,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,3,2,2,,138,SIGHELPietro,9251,ITA,42.200,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,3,3,3,,126,TREACYNiall,9390,GBR,42.340,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,3,4,4,,128,RobinBENDIG,9391,GER,43.726,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,3,5,5,,103,KieranGUAN,9504,AUS,44.865,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,4,1,2,,116,FelixPIGEON,9514,CAN,42.353,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,4,2,3,,173,MILOVANOVSergei,9289,RUS,42.372,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,4,3,4,,122,SELLIERDiane,9237,FRA,42.894,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,4,4,1,,194,BrandonKIM,9303,USA,43.436,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,4,5,5,,102,DenaliBLUNDEN,9081,AUS,43.884,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,5,1,1,,117,LIWenlong,9453,CHN,42.005,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,5,2,3,,133,AndrasSZIKLASI,9053,HUN,42.047,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,5,3,4,,162,Jensvan'TWOUT,9551,NED,42.166,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,5,4,2,,169,MateuszKRZEMINSKI,9412,POL,42.256,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,5,5,5,,184,TriphopTHONGNGAM,9328,THA,43.490,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,6,1,1,,119,SUNLong,9454,CHN,41.527,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,6,2,2,,134,TALABOSAttila,9243,HUN,41.624,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,6,3,3,,172,DaniilKRASNOKUTSKII,9558,RUS,41.833,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,6,4,4,,104,JoshuaKAH,9214,AUS,42.020,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,6,5,5,,170,MateuszMIKOLAJUK,9556,POL,44.150,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,7,1,1,,146,SHAMUKHANOVYerkebulan,8672,KAZ,42.210,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,7,2,2,,141,ShutaMATSUZU,9257,JPN,42.255,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,7,3,4,,137,PietroMARINELLI,9249,ITA,42.445,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,7,4,3,,135,TIBORCZDaniel,9106,HUN,42.541,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,7,5,5,,195,CalebPARK,9570,USA,44.155,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,8,1,1,,150,JUNGHokYoung,9266,KOR,43.154,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,8,2,2,,161,BramSTEENAART,9278,NED,43.234,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,8,3,3,,140,KOIKEKatsunori,9254,JPN,43.364,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,8,4,4,,106,ANDERMANNNico,8720,AUT,43.383,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),500m,m,Heats,8,5,5,,155,MURPHYPeter,9269,LUX,43.580,,
