season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,1,1,1,,197,SLABODNIKArtsemi,9087,BLR,43.480,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,1,2,2,,54,DJORDJEVICJovan,9295,SRB,43.811,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,1,3,4,,43,GEORGIEVDimitar,8541,BUL,43.821,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,1,4,5,,39,ANDERMANNDominic,8078,AUT,44.267,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,1,5,3,,204,ThibaultMETRAUX,9563,SUI,44.693,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,2,1,1,,109,ANDERMANNNico,8720,AUT,42.802,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,2,2,4,,177,FurkanAKAR,9434,TUR,42.841,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,2,3,2,,38,SeanMcANUFF,9198,IRL,43.361,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,2,4,3,,201,RyanMcANUFF,9197,IRL,43.425,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,2,5,5,,121,MURPHYPeter,9269,LUX,44.331,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,3,1,2,,113,ADAMSKIPawel,9284,POL,42.731,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,3,2,3,,125,TunaySIMSEK,8758,TUR,42.833,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,3,3,4,,34,KOLENCMartin,8604,CRO,42.907,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,3,4,1,,50,FAJKUSRadek,9335,CZE,1:00.435,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,3,5,5,,145,SEJPALZdenek,9336,CZE,1:11.276,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,4,1,1,,93,ColeWilliamIsaacKRUEGER,9329,HUN,43.341,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,4,2,2,,122,VANHOORENRino,8721,BEL,43.350,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,4,3,5,,49,TarikOMERAGIC,8533,BIH,43.627,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,4,4,3,,162,KAUFMANN-LUDWIGLeon,8391,GER,43.711,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,RankingFinals,4,5,4,,153,LAHIMAKHAYIvan,8652,BLR,44.286,,
