season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,1,1,6,,148,AHNHyunJun,9541,KOR,2:21.887,Q
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,1,2,1,,151,LEEJeongmin,9733,KOR,2:22.045,Q
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,1,3,2,,142,WADATakumi,9729,JPN,2:22.806,q
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,1,4,5,,86,DEWAGTEREAdriaan,9376,BEL,2:25.221,
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,1,5,4,,156,OHHanYuan,9735,MAS,2:28.741,
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,1,DNS,3,,109,SEJPALZdenek,9336,CZE,DNS,
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,2,1,4,,105,ZHANGTianyi,9713,CHN,2:19.882,Q
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,2,2,3,,135,LucaSPECHENHAUSER,9398,ITA,2:20.067,Q
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,2,3,2,,171,DaniilKRASNOKUTSKII,9558,RUS,2:20.322,q
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,2,4,6,,100,NicolasPERREAULT,9513,CAN,2:22.622,
2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Quarterfinals,2,5,1,,113,GabrielVOLET,9519,FRA,2:22.724,
