season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,FinalB,1,1,1,,311,NETHERLANDS,9027,NED,7:01.422,,
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,FinalB,1,2,2,,313,CANADA,9016,CAN,7:01.552,,
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,FinalB,1,3,3,,315,JAPAN,9024,JPN,7:01.904,,
