race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,6,,52,JINSun-Yu,6108,KOR,2:21.906,
0,2,1,,66,KatherineREUTTER-ADAMEK,7255,USA,2:22.251,
0,3,2,,17,MENGXiaoxue,7185,CHN,2:23.647,
0,4,3,,38,MikaOZAWA,6318,JPN,2:23.681,
0,5,7,,34,KatiaZINI,6076,ITA,2:23.708,
0,6,5,,1,Alix-MyraANDERSON,7353,AUS,2:23.784,
0,7,4,,11,AndreaDO-DUC,6215,CAN,2:24.930,
1,1,1,,53,YANGShin-Young,7163,KOR,2:29.399,
1,2,4,,16,LIUQiuhong,6286,CHN,2:29.662,
1,3,3,,30,MartaCAPURSO,6328,ITA,2:30.938,
1,4,6,,25,CHRISTIEElise,7135,GBR,2:31.838,
1,DNS,2,,10,AmandaOVERLAND,7079,CAN,DNS,
1,DQ,5,,35,BibaSAKURAI,7240,JPN,DQ,
1,DNF,7,,58,KatalinKRISTO,6514,ROU,DNF,
2,1,1,,54,JUNGEun-Ju,6297,KOR,2:28.652,
2,2,4,,15,ZHOUYang,6222,CHN,2:28.683,
2,3,5,,67,KimberlyDERRICK,6246,USA,2:29.202,
2,4,3,,32,CeciliaMAFFEI,6559,ITA,2:30.905,
2,5,2,,9,TaniaVICENT,6662,CAN,2:31.387,
2,6,7,,59,ValeriyaREZNIK,6573,RUS,2:33.281,
2,7,6,,4,DanielaIVANOVA,6303,BUL,2:34.235,
