race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,151,KIMTaeSung,9540,KOR,41.365,Q,
0,2,2,,184,TriphopTHONGNGAM,9328,THA,44.098,Q,
0,3,4,,181,DJORDJEVICJovan,9295,SRB,44.696,,
0,4,1,,107,Stefan-TeodorFRIGHENCIU,9444,AUT,48.418,,
0,5,3,,127,YATESWestley,9524,GBR,notime,,
1,1,2,,194,BrandonKIM,9303,USA,41.883,Q,
1,2,1,,116,FelixPIGEON,9514,CAN,42.213,Q,
1,3,5,,133,AndrasSZIKLASI,9053,HUN,42.812,q,
1,4,4,,159,SeanQiJunYEO,9547,MAS,notime,,
1,PEN,3,,101,SebastianFidelLENCINAS,9501,ARG,PEN,,
2,1,3,,117,LIWenlong,9453,CHN,41.744,Q,
2,2,1,,134,TALABOSAttila,9243,HUN,41.909,Q,
2,3,5,,126,TREACYNiall,9390,GBR,41.992,q,
2,4,4,,144,NurlibekBEISEEV,8715,KAZ,42.473,,
2,5,2,,158,WanAkifWANFAIZAL,9546,MAS,46.535,,
3,1,2,,128,RobinBENDIG,9391,GER,43.978,Q,
3,2,4,,155,MURPHYPeter,9269,LUX,44.070,Q,
3,3,1,,179,BorLukaURLEP,8753,SLO,44.900,,
3,4,5,,168,IgnacyKLUJSZO,9555,POL,1:02.589,,
3,5,3,,185,CHANGYu-Chuan,9577,TPE,notime,,
4,1,4,,173,MILOVANOVSergei,9289,RUS,42.550,Q,
4,2,2,,135,TIBORCZDaniel,9106,HUN,42.637,Q,
4,3,1,,102,DenaliBLUNDEN,9081,AUS,43.517,q,
4,4,5,,166,JulianMACARAEG,9462,PHI,43.729,,
4,5,3,,175,ZenShengSianKOH,9421,SGP,44.012,,
5,1,5,,162,Jensvan'TWOUT,9551,NED,42.852,Q,
5,2,1,,103,KieranGUAN,9504,AUS,44.476,Q,
5,3,3,,191,MykytaKHOCHYN,9438,UKR,44.829,,
5,4,4,,154,AugustinGERE,9270,LUX,1:23.623,ADV,
5,PEN,2,,120,WANGPengyu,9231,CHN,PEN,,
6,1,2,,104,JoshuaKAH,9214,AUS,43.408,Q,
6,2,1,,112,LubomirKALCHEV,9507,BUL,44.552,Q,
6,3,4,,129,TENZERRobin,9528,GER,44.557,,
6,4,3,,130,CHANHoTung,9529,HKG,47.889,,
6,PEN,5,,152,ReinisBERZINS,9267,LAT,PEN,,
7,1,5,,150,JUNGHokYoung,9266,KOR,41.782,Q,
7,2,3,,153,KRUZBERGSRoberts,9117,LAT,43.152,Q,
7,3,1,,123,GabrielVOLET,9519,FRA,43.620,,
7,4,4,,187,LIAOWei-Cheng,9432,TPE,44.881,,
7,5,2,,165,MarcGONZALES,9409,PHI,46.533,,
8,1,2,,140,KOIKEKatsunori,9254,JPN,42.610,Q,
8,2,4,,137,PietroMARINELLI,9249,ITA,42.692,Q,
8,3,3,,106,ANDERMANNNico,8720,AUT,42.885,q,
8,4,5,,196,ChiyuanZHONG,9569,USA,43.376,,
8,5,1,,183,KANCHARINNatthapat,9428,THA,45.482,,
9,1,3,,113,DANDJINOUWilliam,9511,CAN,41.954,Q,
9,2,2,,169,MateuszKRZEMINSKI,9412,POL,42.049,Q,
9,3,5,,195,CalebPARK,9570,USA,43.042,q,
9,4,1,,164,deROSEEthan,9281,NZL,43.123,,
9,5,4,,188,TSAIChia-Wei,9137,TPE,44.969,,
10,1,2,,141,ShutaMATSUZU,9257,JPN,42.521,Q,
10,2,4,,139,LucaSPECHENHAUSER,9398,ITA,42.640,Q,
10,3,3,,172,DaniilKRASNOKUTSKII,9558,RUS,42.723,q,
10,4,5,,111,KaloyanANGELOV,9221,BUL,45.638,,
10,5,1,,182,ThibaultMETRAUX,9563,SUI,45.819,,
11,1,3,,147,DinmukhammedZHOLDAS,9536,KAZ,44.066,Q,
11,2,4,,170,MateuszMIKOLAJUK,9556,POL,44.166,Q,
11,3,1,,108,LIUHeinrich,9082,AUT,44.973,,
11,4,2,,157,HazimSHAHRUM,9272,MAS,49.521,,
12,1,4,,143,YOSHINAGAKazuki,8745,JPN,42.216,Q,
12,2,3,,122,SELLIERDiane,9237,FRA,43.466,Q,
12,3,1,,177,TrevorXuXuanTAN,9420,SGP,43.726,,
12,4,5,,109,DEWAGTEREAdriaan,9376,BEL,43.776,,
12,5,2,,180,BojanBAKA,9424,SRB,notime,,
13,1,1,,149,CHANGHyunWoo,9539,KOR,41.312,Q,
13,2,3,,171,IVLIEVKonstantin,9417,RUS,41.528,Q,
13,3,5,,163,Mellevan'TWOUT,9550,NED,41.554,q,
13,4,2,,131,CHUSidneyK,9056,HKG,45.875,,
13,5,4,,190,DenysIOFIN,9566,UKR,46.107,,
14,1,4,,146,SHAMUKHANOVYerkebulan,8672,KAZ,41.923,Q,
14,2,5,,161,BramSTEENAART,9278,NED,42.016,Q,
14,3,2,,192,NEMIRONikita,9212,UKR,44.023,,
14,4,1,,178,JingFengXU,9562,SGP,46.062,,
14,5,3,,125,ROSS-WADDELLKyle,9526,GBR,notime,,
15,1,5,,119,SUNLong,9454,CHN,41.498,Q,
15,2,1,,138,SIGHELPietro,9251,ITA,41.748,Q,
15,3,4,,110,WarreVanDAMME,9506,BEL,45.123,,
15,4,3,,121,StriborSUMAN,9235,CRO,45.780,,
15,5,2,,114,MatejPEDERSON,9512,CAN,notime,,
