season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,1,1,1,,306,CourtneySHMYR,7961,CAN,1:36.899,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,1,2,3,,322,KONYAZsofia,7701,HUN,1:37.275,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,1,3,2,,325,FedericaTOMBOLATO,8570,ITA,1:37.517,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,1,PEN,4,,350,MartaWOJCIK,7578,POL,PEN,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,2,1,3,,360,KatherineRALSTON,7991,USA,1:39.787,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,2,2,2,,334,MarieYOSHIDA,7417,JPN,1:39.838,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,2,3,1,,315,LouiseMILESI,8668,FRA,1:39.977,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,3,1,1,,317,PIERRONVeronique,6196,FRA,1:37.984,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,3,2,2,,326,YleniaTOTA,8036,ITA,1:38.372,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,3,3,4,,336,AnitaNAGAY,8622,KAZ,1:39.757,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,3,4,3,,346,OliwiaGAWLICA,8501,POL,1:39.901,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,4,1,3,,335,AnastassiyaKRESTOVA,7981,KAZ,1:40.911,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,4,2,1,,328,VIVIANIElena,7583,ITA,1:41.508,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(1),w,RepHeats,4,PEN,2,,332,YunaKOIKE,8670,JPN,PEN,
