race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,47,CHOHa-Ri,7028,KOR,1:32.739,Q
0,2,1,,20,LIJianrou,7910,CHN,1:32.794,Q
0,3,3,,14,Marie-AndreeMENDES-CAMPEAU,7412,CAN,1:33.049,
0,4,4,,61,EkaterinaBARANOK,7822,RUS,1:35.272,
1,1,1,,46,KIMDamMin,7842,KOR,1:34.649,Q
1,2,3,,1,VeronikaWINDISCH,6427,AUT,1:34.745,Q
1,3,4,,65,SafiyaVLASOVA,7175,UKR,1:36.352,
1,4,2,,12,JessicaHEWITT,7548,CAN,2:04.284,
2,1,1,,49,HWANGHyunSun,7713,KOR,1:33.003,Q
2,2,3,,51,AnnitavanDOORN,6440,NED,1:33.137,Q
2,3,2,,56,NinaEVTEEVA,6511,RUS,1:33.143,
2,4,4,,23,JuliaRIEDEL,6287,GER,1:33.546,
3,1,4,,67,LanaGEHRING,7254,USA,1:32.054,Q
3,2,1,,27,CHRISTIEElise,7135,GBR,1:32.063,Q
3,3,3,,39,BibaSAKURAI,7240,JPN,1:32.197,q
3,4,2,,11,Marie-EveDROLET,6059,CAN,1:32.209,
4,1,1,,32,BernadettHEIDUM,6798,HUN,1:34.488,Q
4,2,2,,69,EmilySCOTT,7823,USA,1:35.172,Q
4,3,4,,42,YasukoSAKASHITA,6189,JPN,1:36.829,
4,PEN,3,,58,OlgaBELYAKOVA,7112,RUS,PEN,
5,2,2,,16,ZHANGHui,7550,CHN,1:31.422,Q
5,3,1,,50,JorienterMORS,6146,NED,1:32.145,q
5,4,4,,31,RozsaDARAZS,6797,HUN,1:32.733,
