season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2005-2006,"2006 World Championships, USA",1500M,m,Heats,1,1,3,,192,LEEHo-Suk,6856,KOR,2:24.563,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,1,2,1,,115,Francois-LouisTREMBLAY,6704,CAN,2:24.657,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,1,3,5,,217,BulatVALIULLIN,6820,RUS,2:24.899,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,1,4,4,,210,JakubJAWORSKI,6816,POL,2:25.508,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,1,5,2,,221,DavidGROSSENBACHER,6962,SUI,2:28.981,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,2,1,3,,117,HAMELINCharles,6610,CAN,2:16.634,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,2,3,1,,177,TakafumiNISHITANI,6323,JPN,2:17.860,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,2,4,4,,103,AndrePULEC,6054,AUT,2:19.222,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,2,5,5,,206,MatthewFULLER,6448,NZL,2:19.311,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,3,1,5,,235,RustySMITH,6496,USA,2:20.472,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,3,2,1,,204,NielsKERSTHOLT,7067,NED,2:20.566,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,3,3,2,,148,SebastianPRAUS,6364,GER,2:20.758,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,3,4,3,,211,ZbigniewBRODKA,6096,POL,2:21.944,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,3,5,4,,104,PieterGYSEL,6425,BEL,2:46.098,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,4,1,1,,165,NicolaRODIGARI,6332,ITA,2:26.245,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,4,2,5,,203,CeesJUFFERMANS,6072,NED,2:26.659,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,4,3,2,,224,TomasGRESCHNER,6633,SVK,2:26.817,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,4,4,4,,184,ArturSULTANGALIYEV,6158,KAZ,2:30.408,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,4,DQ,3,,138,TomIVESON,6898,GBR,DQ,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,5,1,5,,190,OHSe-Jong,6620,KOR,2:15.793,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,5,2,4,,155,ViktorKNOCH,6177,HUN,2:16.020,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,5,3,1,,223,MatusUZAK,6510,SVK,2:16.685,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,5,4,2,,149,RobertSEIFERT,6176,GER,2:18.311,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,5,5,3,,207,BlakeSKJELLERUP,6549,NZL,2:19.251,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,5,6,6,,158,SergeiKASTOV,6591,ISR,2:19.967,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,6,1,2,,126,LIHaonan,6658,CHN,2:28.485,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,6,2,4,,154,PeterDARAZS,6465,HUN,2:28.542,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,6,3,5,,233,AlexIZYKOWSKI,6627,USA,2:28.558,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,6,4,6,,222,SaschaLAUBER,6634,SUI,2:32.018,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,6,5,3,,227,VolodymyrCHERNEGA,6041,UKR,2:32.454,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,7,1,5,,125,LIYe,6655,CHN,2:19.349,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,7,2,4,,166,FabioCARTA,6001,ITA,2:19.739,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,7,3,2,,105,WimdeDEYNE,6699,BEL,2:20.532,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,7,4,6,,179,YoshiharuARINO,6075,JPN,2:20.853,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,7,5,1,,218,RuslanZAKHAROV,6935,RUS,2:20.983,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,7,6,3,,109,AssenPANDOV,6778,BUL,2:21.626,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,8,1,3,,116,EricBEDARD,6703,CAN,2:20.193,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,8,2,2,,178,FumihikoKAKUBARI,6024,JPN,2:20.258,Q,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,8,3,6,,226,VolodymyrGRYGORIEV,6741,UKR,2:20.387,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,8,4,1,,101,MarkMcNEE,6432,AUS,2:21.227,,
2005-2006,"2006 World Championships, USA",1500M,m,Heats,8,5,5,,225,CHENGEricI,6937,TPE,2:23.283,,
